Entry,6169,OLDRS,RANK,RS,RAWQP,QP,RANK2,RS2,RAWQP2,QP2,RANK3,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Tasting,Notes,Country,VintageNV,Method,Sweetness
2,5975,,,,,,,,,,,,,,,2018,2013,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Romanelli,Umbria,5,26-30,Sagrantino 100%,Petto di quaglia laccato ai frutti di bosco,94,5,94,nd,nd,,,Rosso fermo,Red Wine,15,7,18,botte piccola/botte grande,small oak/big oak,"Livrea superba con tonalità rubino  dal riverbero luminoso. Il naso è una sequenza caleidoscopica di profumi violetta, rosa essiccata, ciliegia,  mirtillo e composta di more di rovo. Il profilo speziato è di grande eleganza, con noce moscata, tabacco scuro e cardamomo che si collegano a un paesaggio di montagna, fienagione, erbe aromatiche e aghi di pino. Il piacere gustativo è già prossimo alla compiutezza: volumi architettonici solidi costruiti su un tannino mirabile e una piacevolissima freschezza che si fondono con la morbidezza calorica. La lunga persistenza e un timbro aromatico ricco e vitale lasciano intravedere ancora margini di miglioramento. Dopo 2 mesi di macerazione sulle bucce, matura  per un anno e mezzo in botti di diverse capacità ",,Italy,,,
2,5975,,,,,,,,,,,,,,,2019,2014,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Romanelli,Umbria,4,26-30,Sagrantino 100%,Capretto al forno con patate al timo,90,4,90,nd,nd,,,Rosso fermo,Red Wine,15,7,18,botte piccola/botte grande,small oak/big oak,"Rosso rubino con delicata trasparenza. Perentorio al naso, potente e di impatto, con ricordi di confettura di mirtilli, spezie orientali, salsa di soia e accenni di rosa essiccata; la sosta nel calice lascia intravedere richiami di china e grafite. Al palato ha impronta giovanile, severo in principio, con tannini ben presenti; nello sviluppo il ritorno calorico mette in evidenza una pienezza convincente. Il finale, dettato da una lunga persistenza, risulta caldo con ricordi di frutta nera ed erbe aromatiche. Matura in botti da 25 ettolitri per 18 mesi, poi affina per pari tempo in bottiglia. ",,Italy,,,
2,5975,,,,,,,,,,,,,,,2020,2015,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Romanelli,Umbria,4,26-30,Sagrantino 100%,Beccacce allo spiedo,89,4,89,nd,nd,,,Rosso fermo,Red Wine,15.5,8,24,botte piccola/botte grande,small oak/big oak,"Fulgida veste rubino, di concreta consistenza. Composito il ventaglio olfattivo, che spazia tra sensazioni speziate, prugna in confettura, erbe aromatiche e china, per poi allungarsi su percezioni di vaniglia, tabacco biondo e caffè; effluvi di macchia mediterranea e grafite a chiudere. Di grande pienezza al palato, con struttura alcolica imponente, pur rimanendo vivace; emerge il tannino, come da prassi deciso ma levigato, incorniciato perfettamente nella componente glicerica. Chiude con ragguardevole e appagante persistenza, in un mosaico di sapori a lento rilascio. In botti da 25 ettolitri per 24 mesi. ",,Italy,,,
2,5975,,,,,,,,,,,,,,,2021,2016,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Romanelli,Umbria,5,28-32,Sagrantino 100%,Colombaccio in salsa,91,5,91,nd,nd,,,Rosso fermo,Red Wine,15.5,7,24,botte piccola/botte grande,small oak/big oak,"Lucente rubino di pregevole estrazione Il calice sprigiona raffinate fragranze speziate di noce moscata, cannella  e pepe nero; a seguire confettura di visciole, legno di sandalo, bacche di ginepro, mirto, viola e preziosi sentori di cioccolato e sigaro. Sorso pulito  e vigoroso, perfetto nella simmetria  e nello stile; fluisce compatto con mordente tannico e avvolgente alcolicità, cadenzato da una misurata nota sapida che conferisce dinamicità e tenuta. Finale di particolare coesione e prolungata persistenza. Sosta di 60 giorni sulle bucce, poi per 24 mesi in botti da 25 ettolitri. ",,Italy,,,
1,0005975-1,8.97,5,50,1.67,58,,,,,,,,,4.4,,,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Romanelli,Umbria,4★-5★,28-32,Sagrantino 100%,Bocconcini di capriolo al ginepro – Petto di quaglia laccato ai frutti di bosco – Capretto al forno con patate al timo – Beccacce allo spiedo – Colombaccio in salsa,90.8,4★-5★,90.8,nd,nd,,,Rosso fermo,Red Wine,15.5,7k,24,botte piccola/botte grande,small oak/big oak,,,Italy,,,
2,5998,,,,,,,,,,,,,,,2017,2011,,Montefalco Sagrantino Medeo,DOCG,Montefalco Sagrantino,Romanelli,Umbria,3,53-57,Sagrantino 100%,Guancia di vitello brasata,86,3,86,nd,nd,,,Rosso fermo,Red Wine,16,1,24,botte piccola,small oak,"Tonalità granato dal bordo sfumato. Profondi e variegati i profumi, dalla confettura di amarena al sottobosco, dal legno di ginepro alla curcuma, con nuance di tabacco conciato e note ferruginose. Gode di un tannino fine e ben estratto che si innesta nella ricca struttura. Gustoso e saporito nella persistenza minerale e di piccoli frutti surmaturi, con la dotazione calorica che si ripresenta in chiusura. In barrique per 24 mesi ",,Italy,,,
2,5998,,,,,,,,,,,,,,,2018,2012,,Montefalco Sagrantino Medeo,DOCG,Montefalco Sagrantino,Romanelli,Umbria,3,58-62,Sagrantino 100%,Filetto ai porcini,86,3,86,nd,nd,,,Rosso fermo,Red Wine,16,1,24,botte piccola,small oak,"Luminoso granato di invitante trasparenza. Il profilo olfattivo sussurra suggestioni minerali e terrose, raccontando poi di visciola, buccia di arancia, amarene sciroppate, e ancora legni aromatici, funghi essiccati, spezie orientali, tabacco da pipa, fiori essiccati e un tocco ferruginoso. Al gusto riesce ad avvolgere con decisione il palato, puntando su sapidità e tannino sottile; la struttura imponente non appesantisce il sorso, che risulta dinamico e bilanciato. Chiusura persistente. Dopo la lunga macerazione sulle bucce, matura per 2 anni in barrique ",,Italy,,,
2,5998,,,,,,,,,,,,,,,2020,2015,,Montefalco Sagrantino Medeo,DOCG,Montefalco Sagrantino,Romanelli,Umbria,3,53-57,Sagrantino 100%,nd,86,3,86,nd,nd,,,Rosso fermo,Red Wine,16,2,24,botte piccola,small oak,,,Italy,,,
2,5998,,,,,,,,,,,,,,,2021,2016,,Montefalco Sagrantino Medeo,DOCG,Montefalco Sagrantino,Romanelli,Umbria,3,58-62,Sagrantino 100%,nd,86,3,86,nd,nd,,,Rosso fermo,Red Wine,16,3,24,botte piccola,small oak,,,Italy,,,
1,0005998-1,1.35,38,8,0.13,4,,,,,,,,,3,,,,Montefalco Sagrantino Medeo,DOCG,Montefalco Sagrantino,Romanelli,Umbria,3★,58-62,Sagrantino 100%,Guancia di vitello brasata – Filetto ai porcini – ,86,3★,86,nd,nd,,,Rosso fermo,Red Wine,16,3k,24,botte piccola,small oak,,,Italy,,,
2,6050,,,,,,,,,,,,,,,2022,2017,,Montefalco Sagrantino Terra Cupa,DOCG,Montefalco Sagrantino,Romanelli,Umbria,5,33-37,Sagrantino 100%,Brasato di bufalo,92,5,92,nd,nd,,,Rosso fermo,Red Wine,15.5,3,24,botte piccola,small oak,"Rubino compatto. Aristocratici effluvi di gelso, ribes, peonia, mirto e bacche di ginepro, poi liquirizia, resina, incenso, legno di sandalo e tracce mentolate. Fodera il palato con tannini di gran classe, rifiniti da una generosa massa glicerica e da una succosa freschezza. Tenace finale balsamico.",,Italy,,,
2,6050,,,,,,,,,,,,,,,2023,2018,,Montefalco Sagrantino Terra Cupa,DOCG,Montefalco Sagrantino,Romanelli,Umbria,5,38-42,Sagrantino 100%,Beccacce allo spiedo,91,5,91,nd,nd,,,Rosso fermo,Red Wine,16,7,24,botte piccola,small oak,"Rubino acceso con una punta violacea. Abbondanti tracce di frutti rossi, succo di mirtilio e anguria Lasciano spazio  tonalità speziate e tostate d anice, ginepro, caceo e tabacco. Volume e densità inglobano un tannino tatfinato mentre il sostegno dell'acidità conterisce dinamicità e lunghezza. ",,Italy,,,
1,0006050-1,5.96,7,33,0.83,29,,,,,,,,,5,,,,Montefalco Sagrantino Terra Cupa,DOCG,Montefalco Sagrantino,Romanelli,Umbria,5★,38-42,Sagrantino 100%,Brasato di bufalo – Beccacce allo spiedo,91.5,5★,91.5,nd,nd,,,Rosso fermo,Red Wine,16,7k,24,botte piccola,small oak,,,Italy,,,
2,5983,,,,,,,,,,,,,,,2017,2011,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Scacciadiavoli,Umbria,3,20-24,Sagrantino 100%,Cinghiale tartufato,86,3,86,nd,nd,,,Rosso fermo,Red Wine,15,35,24,botte grande,big oak,"Rubino con bordo granato. Variegato ventaglio olfattivo di confettura di more e mirtilli, rosa appassita, delicata speziatura, tabacco biondo, china e bagaglio di erbe officinali. Avvolgente e persistente al palato. Un tannino finemente espresso contrasta il caldo abbraccio alcolico, equilibrando estratto e vena sapida in un finale di buona intensità e insistenza gustativa Fermenta e matura in botti da 30 ettolitri ",,Italy,,,
2,5983,,,,,,,,,,,,,,,2018,2012,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Scacciadiavoli,Umbria,3,18-22,Sagrantino 100%,Zuppa di cinghiale e cicerchie,86,3,86,nd,nd,,,Rosso fermo,Red Wine,15,35,24,botte grande,big oak,"Rubino acceso, con sfumature granato sul bordo. Emergono al naso effluvi di confettura di ciliegia, fiori essiccati, china, liquirizia, sottobosco, delicate nuance di erbe aromatiche e bacche di mirto, il tutto disteso su un sottofondo balsamico e mentolato.  Al palato colpisce l'equilibrio, con tannini perfettamente domati integrati nell'abbraccio caldo e glicerico.  La durevole persistenza vive di innumerevoli ricordi minerali e tostati Fermenta e matura per 24 mesi in botti da 30 ettolitri. ",,Italy,,,
2,5983,,,,,,,,,,,,,,,2019,2013,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Scacciadiavoli,Umbria,3,23-27,Sagrantino 100%,Stracotto di manzo,86,3,86,nd,nd,,,Rosso fermo,Red Wine,14.5,11,24,botte grande,big oak,"Rubino denso e luminoso. Articolato spettro olfattivo, che si apre su sentori di geranio e marasca sotto spirito, bacche di ginepro; a seguire, macchia mediterranea, bastoncino di liquirizia, cioccolato, sensazioni tostate ed effluvi balsamici su fondo minerale. Al palato esprime vitalità e potenza, con tannini evidenti ma ben levigati. L’ottima espressione gustativa fa leva su una misurata vena acida che lo aiuterà a viaggiare nel tempo. Lungo il finale con ritorni fruttati e speziati. Riposa in botti da 30 ettolitri per 2 anni. ",,Italy,,,
2,5983,,,,,,,,,,,,,,,2020,2015,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Scacciadiavoli,Umbria,3,18-22,Sagrantino 100%,Guancia di maiale al Sagrantino,86,3,86,nd,nd,,,Rosso fermo,Red Wine,15.5,65,24,botte grande,big oak,"Rosso granato impenetrabile. Sentori ben scanditi di gelatina di more, visciole sotto spirito e confettura di prugne si fondono con effluvi di fiori essiccati, sottobosco, mirto, eucalipto e resina  di pino. In bocca l'equilibrio si gioca  tra l'esuberante dotazione alcolica  e glicerica in contrapposizione a un vigoroso tannino di ottimo ordito; il tutto si traduce in uno sviluppo lungo  e persistente, che nel finale richiama coerenti timbri aromatici. Maturazioni in botti da 30 ettolitri per 2 anni. ",,Italy,,,
2,5983,,,,,,,,,,,,,,,2021,2016,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Scacciadiavoli,Umbria,3,23-27,Sagrantino 100%,Filetto tartufato,86,3,86,nd,nd,,,Rosso fermo,Red Wine,15,35,24,botte grande,big oak,"Manto rubino dall'orlo granato. Il quadro olfattivo è ricco e variegato, con nuance di confettura di fragola, amarene sciroppate, fiori essiccati, radice di liquirizia, cioccolato, china, ginepro  e sensazioni balsamiche. Il sorso è appagante: il tannino, presente ma sapientemente cesellato, collabora con la freschezza per cercare un equilibrio con la componente calorica. Finale lungo con richiami di amarena. Matura in rovere francese per 24 mesi ",,Italy,,,
2,5983,,,,,,,,,,,,,,,2023,2018,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Scacciadiavoli,Umbria,3,20-24,Sagrantino 100%,Guancia di vitello in umido,86,3,86,nd,nd,,,Rosso fermo,Red Wine,15,35,24,botte grande,big oak,"Vivido rubino che vira al granato. È la ciliegla sotto spirito a emergere, col supporto i mirto, liquirizia, alloro, ginepro, tabacco, fesina, pepe e cioccolato fondente, L'assaggio è vigoroso. Tannino e alcol stimolano sinergicamente IL palato, introgucendo un Anale di spezie e grafite, ",,Italy,,,
1,0005983-1,2.03,28,11,0.52,18,,,,,,,,,3,,,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Scacciadiavoli,Umbria,3★,20-24,Sagrantino 100%,Cinghiale tartufato – Zuppa di cinghiale e cicerchie – Stracotto di manzo – Guancia di maiale al Sagrantino – Filetto tartufato – Guancia di vitello in umido,86,3★,86,nd,nd,,,Rosso fermo,Red Wine,15,35k,24,botte grande,big oak,,,Italy,,,
2,5973,,,,,,,,,,,,,,,2017,2011,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Signae,Umbria,3,18-22,Sagrantino 100%,Piccione arrosto lardellato,86,3,86,nd,nd,,,Rosso fermo,Red Wine,14.5,25,12,botte piccola/botte media,small oak/medium oak,"Veste rubino vivido. Il naso si compone di eleganti sensazioni ben fuse tra loro. confettura di prugne, more di rovo, spezie orientali, diffuse tostature e  note di china fluiscono pulite e decise.  In bocca mostra pienezza e vigore lasciando cogliere un certo slancio espressivo; un tannino presente e  ben estratto trova bilanciamento in morbidezza e calore. Finale con succose note fruttate. Matura per un anno tra barrique e tonneau, poi affina 12 mesi in bottiglia ",,Italy,,,
2,5973,,,,,,,,,,,,,,,2018,2012,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Signae,Umbria,3,18-22,Sagrantino 100%,Spalla di agnello al rosmarino,86,3,86,nd,nd,,,Rosso fermo,Red Wine,14.5,25,12,botte piccola/botte media,small oak/medium oak,"Rubino vivo con riflessi granato. Palesa espressive sensazioni di frutti di bosco in confettura, anice, spezie dolci, bacche di ginepro, radice di liquirizia, mirto e spunti minerali ferrosi. Sorso giocato  su un gustoso equilibrio fra un tannino volitivo ma ordinato e la notevole morbidezza calorica. Finale durevole  e balsamico. Matura per un anno fra tonneau e barrique. ",,Italy,,,
2,5973,,,,,,,,,,,,,,,2019,2013,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Signae,Umbria,3,18-22,Sagrantino 100%,Stracotto di guancia con polenta,86,3,86,nd,nd,,,Rosso fermo,Red Wine,15,25,12,botte piccola/botte media,small oak/medium oak,"Veste rubino con bagliori granato.  La tavolozza olfattiva spazia dalla confettura di mora a timo e alloro, dalla rosa canina e dalla peonia al rinfrescante eucalipto, fino al tostato di caffè e tabacco. La ricca struttura è proporzionata, colpisce per la sostenuta trama tannica, presente, ma ben integrata, che ne lascia presagire il potenziale evolutivo. Persistente. Maturazione in acciaio e legno ",,Italy,,,
2,5973,,,,,,,,,,,,,,,2021,2014,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Signae,Umbria,3,18-22,Sagrantino 100%,nd,86,3,86,nd,nd,,,Rosso fermo,Red Wine,15,25,12,botte piccola/botte media,small oak/medium oak,,,Italy,,,
2,5973,,,,,,,,,,,,,,,2022,2015,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Signae,Umbria,3,23-27,Sagrantino 100%,Cubi di angus scottati all'Asiago,88,3,88,nd,nd,,,Rosso fermo,Red Wine,15,25,12,botte piccola/botte media,small oak/medium oak,"Rubino con decisi riflessi granato. Bouquet complesso: confet- tura di more, timo, rosa canina, sentori di caffè e tabacco; più tenui le percezioni di liquirizia e genziana. Sorso generoso nel volume; tannino avvolgente e ben integrato nel contrappunto calorico. Chiusura con aromi di frutta scura. ",,Italy,,,
1,0005973-1,1.69,32,9,0.38,13,,,,,,,,,3,,,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Signae,Umbria,3★,23-27,Sagrantino 100%,Piccione arrosto lardellato – Spalla di agnello al rosmarino – Stracotto di guancia con polenta – Cubi di angus scottati all'Asiago,86.4,3★,86.4,nd,nd,,,Rosso fermo,Red Wine,15,25k,12,botte piccola/botte media,small oak/medium oak,,,Italy,,,
2,6015,,,,,,,,,,,,,,,2018,2010,,Montefalco Sagrantino Amedeo,DOCG,Montefalco Sagrantino,Signae,Umbria,5,48-52,Sagrantino 100%,Stracotto di cinghiale,95,5,95,nd,nd,,,Rosso fermo,Red Wine,15,1,36,botte piccola,small oak,"Rubino intenso con intarsi granato. Trama olfattiva invitante, che stuzzica con spezie orientali, piccoli frutti rossi, macchia mediterranea, incenso, caffè, cuoio e rosa appassita; diffusi ricordi di erbe officinali e soffi balsamici  ne arricchiscono la complessità. L'approccio gustativo è sostenuto da una intelaiatura tannica smussata  e integrata; la decisa sapidità e il contributo in freschezza completano un sorso che insiste nel finale su toni di chinotto ed erbe aromatiche. Sosta per 36 mesi in barrique e 24 in bottiglia. ",,Italy,,,
2,6015,,,,,,,,,,,,,,,2019,2011,,Montefalco Sagrantino Amedeo,DOCG,Montefalco Sagrantino,Signae,Umbria,3,48-52,Sagrantino 100%,Tordi lardellati alle erbe aromatiche,88,3,88,nd,nd,,,Rosso fermo,Red Wine,15,1,36,botte piccola,small oak,"Rubino profondo con evidenti nuance granato all'orlo. Propone al naso nitide sfumature di rose rosse e confettura di prugna e ciliegia; poi spezie dolci, con suadenti note di cannella e di caramella alla liquirizia, su un sottofondo balsamico. La lunga evoluzione giustifica la gradevole morbidezza e il tannino integrato, che danno carattere al vino, caldo nello sviluppo, mentre una briosa freschezza snellisce il sorso e apporta simmetria. Chiusura interminabile. Matura in barrique per 3 anni. ",,Italy,,,
2,6015,,,,,,,,,,,,,,,2021,2012,,Montefalco Sagrantino Amedeo,DOCG,Montefalco Sagrantino,Signae,Umbria,4,48-52,Sagrantino 100%,Carrè di maiale affumicato,89,4,89,nd,nd,,,Rosso fermo,Red Wine,15,2,36,botte piccola,small oak,"L'aristocratico rosso granato si mostra vivido e mediamente concentrato. Bouquet intenso ed elegante, che lascia emergere in primo piano sentori di amarene e more di rovo in confettura, chiodi di garofano, tabacco da pipa, cacao; si affiancano china, rose essiccate, timo e bacche di ginepro. La bocca è voluminosa, l'impronta calorica si amalgama perfettamente nella rifinita tessitura tannica; nella progressione prende spazio la sfera delle morbidezze, con un contrappunto sapido che rende l'assaggio perfettamente proporzionato. Lunga persistenza. Matura in  barrique per 3 anni e ancora 2 anni di affinamento in bottiglia ",,Italy,,,
1,0006015-1,4.32,11,24,0.48,17,,,,,,,,,4,,,,Montefalco Sagrantino Amedeo,DOCG,Montefalco Sagrantino,Signae,Umbria,3★-5★,48-52,Sagrantino 100%,Carrè di maiale affumicato – Tordi lardellati alle erbe aromatiche – Stracotto di cinghiale,90.7,3★-5★,90.7,nd,nd,,,Rosso fermo,Red Wine,15,2k,36,botte piccola,small oak,,,Italy,,,
2,5989,,,,,,,,,,,,,,,2017,2012,,Montefalco Sagrantino Campo Alla Cerqua,DOCG,Montefalco Sagrantino,Tabarrini,Umbria,4,36-40,Sagrantino 100%,Piccione allo spiedo,90,4,90,nd,nd,,,Rosso fermo,Red Wine,15,2,36,botte grande,big oak,"Affascinante rubino intenso. Naso stratificato di chiara ampiezza, con una gamma di profumi che sciorina gelatina di mirtilli, visciola, fiori macerati, tamarindo, china e un profluvio di spezie. Compatto e godibile nelle piene sensazioni fruttate, supportate da avvolgenza e calore; un sontuoso tannino dona spessore e profondità e la tensione acida lo rende dinamico. In botti da 25 ettolitri per 36 mesi. ",,Italy,,,
2,5989,,,,,,,,,,,,,,,2018,2013,,Montefalco Sagrantino Campo Alla Cerqua,DOCG,Montefalco Sagrantino,Tabarrini,Umbria,5,33-37,Sagrantino 100%,Crostone con beccaccia,91,5,91,nd,nd,,,Rosso fermo,Red Wine,14.5,2,36,botte grande,big oak,"Rubino luminoso dall'accennata trasparenza. Uno scrigno che si apre lentamente e svela tutto il suo bagaglio lussureggiante di profumi: visciole in confettura, amarene, tamarindo e rosa canina sono affiancati da polvere di caffè, cannella, timo, china e grafite; incursioni di liquirizia, inchiostro, humus e caramella al rabarbaro raccontano  di un quadro che si arricchirà ancora nel tempo. All'assaggio è spavaldo, senza perdere l'eleganza d'insieme, si apprezza per la bella combinazione  fra trama tannica, compiuta e integrata, freschezza e componente pseudocalorica. Interminabile nella persistenza che rilascia un'elegante traccia sapida. Matura in botti da 25 ettolitri per 3 anni ",,Italy,,,
2,5989,,,,,,,,,,,,,,,2019,2014,,Montefalco Sagrantino Campo Alla Cerqua,DOCG,Montefalco Sagrantino,Tabarrini,Umbria,4,38-42,Sagrantino 100%,Spezzatino di capretto al tartufo,90,4,90,nd,nd,,,Rosso fermo,Red Wine,14.5,2,36,botte grande,big oak,"Rubino intenso di estrema compattezza e cupa profondità. Impronta scura e sfaccettata, dalle sensazioni speziate e fruttate: succo di mirtilli, visciola, anice stellato, chiodi di garofano, rosa canina e carcadè, e ancora grafite su un fondo di erbe officinali. Potente all'assaggio; tessitura tannica e voce calorica scandiscono l'incedere; il sostegno della sapidità prepara un caratteristico finale di ottima persistenza, che lascia netti ricordi di erbe officinali, con epilogo amaricante. Riposa per 36 mesi in botti da 25 e 50 ettolitri di rovere di Slavonia ",,Italy,,,
2,5989,,,,,,,,,,,,,,,2020,2015,,Montefalco Sagrantino Campo Alla Cerqua,DOCG,Montefalco Sagrantino,Tabarrini,Umbria,3,38-42,Sagrantino 100%,Agnellone al forno con patate e rosmarino,88,3,88,nd,nd,,,Rosso fermo,Red Wine,14.5,2,36,botte grande,big oak,"Rubino concentrato. Naso variegato,  di impatto generoso: piccoli frutti di bosco e visciola anticipano un mondo vegetale e speziato con alloro, mirto, menta, cannella e noce moscata; più lievi i profumi di inchiostro, humus, rosmarino e ginepro. Palato deciso, con trama tannica tenace che imprime forza e austerità; la quota calorica e l'acidità di supporto restano al servizio di una struttura ricca che troverà solo nel tempo un completo equilibrio; lunga persistenza. Riposa in botti di rovere da 12 ettolitri per 3 anni ",,Italy,,,
2,5989,,,,,,,,,,,,,,,2021,2016,,Montefalco Sagrantino Campo Alla Cerqua,DOCG,Montefalco Sagrantino,Tabarrini,Umbria,5,48-52,Sagrantino 100%,Sella di capriolo ai ribes,91,5,91,nd,nd,,,Rosso fermo,Red Wine,15.5,2,36,botte grande,big oak,"Bellissimo rubino luminoso con  delicate trasparenze. Coniuga intensità e definizione, lasciando emergere in successione intriganti profumi di succo di visciole, tamarindo, rosa canina e rabarbaro, poi inchiostro, polvere di caffè e bacche di ginepro. Si arricchisce via via con sfumature di tabacco conciato, eucalipto e radice di liquirizia, delineando un bouquet che acquisterà ancor  più fascino nel tempo. All'assaggio  è autorevole; volume estrattivo e l'impeccabile frazione tannica si articolano alla perfezione, mentre il ritmo è scandito dalla rinfrescante acidità prima di giungere al lunghissimo finale. Matura in botti da 12 ettolitri per 3 anni. ",,Italy,,,
2,5989,,,,,,,,,,,,,,,2022,2017,,Montefalco Sagrantino Campo Alla Cerqua,DOCG,Montefalco Sagrantino,Tabarrini,Umbria,5,48-52,Sagrantino 100%,nd,92,5,92,nd,nd,,,Rosso fermo,Red Wine,15.5,2,36,botte grande,big oak,,,Italy,,,
2,5989,,,,,,,,,,,,,,,2023,2018,,Montefalco Sagrantino Campo Alla Cerqua,DOCG,Montefalco Sagrantino,Tabarrini,Umbria,4,48-52,Sagrantino 100%,Piccione al forno con cipollotti,90,4,90,nd,nd,,,Rosso fermo,Red Wine,15.5,3,36,botte grande,big oak,,,Italy,,,
1,0005989-1,12.29,3,69,1.37,48,,,,,,,,,4.3,,,,Montefalco Sagrantino Campo Alla Cerqua,DOCG,Montefalco Sagrantino,Tabarrini,Umbria,3★-5★,48-52,Sagrantino 100%,Crostone con beccaccia – Spezzatino di capretto al tartufo – Agnellone al forno con patate e rosmarino – Sella di capriolo ai ribes – Piccione al forno con cipollotti,90.3,3★-5★,90.3,nd,nd,,,Rosso fermo,Red Wine,15.5,3k,36,botte grande,big oak,,,Italy,,,
2,5992,,,,,,,,,,,,,,,2017,2012,,Montefalco Sagrantino Colle Alle Macchie,DOCG,Montefalco Sagrantino,Tabarrini,Umbria,5,45-49,Sagrantino 100%,nd,91,5,91,nd,nd,,,Rosso fermo,Red Wine,15,2,36,botte grande,big oak,"Rubino deciso con qualche venatura granato. Ha profumi di grandissima eleganza: rilascia profonde note fruttate di visciola e prugna, sensazioni di scatola di sigari, humus, menta, ginepro e improvvise ventate floreali e spunti minerali. Al palato è altrettanto aristocratico, con tannini dolci e perfettamente integrati nella generosa struttura, in cui sapidità e freschezza rendono snello e bilanciato il sorso. La carica fruttata è portentosa anche nella lunghissima chiusura dai toni speziati e balsamici. Matura 3 anni in botti da 25 ettolitri ",,Italy,,,
2,5992,,,,,,,,,,,,,,,2018,2013,,Montefalco Sagrantino Colle Alle Macchie,DOCG,Montefalco Sagrantino,Tabarrini,Umbria,4,43-47,Sagrantino 100%,Cinghiale al ginepro,90,4,90,nd,nd,,,Rosso fermo,Red Wine,15,2,36,botte grande,big oak,"Splendida tonalità rubino dai riflessi granato. L'impronta olfattiva seducente si esprime con forza a complessità: in principio emergono note di sottobosco, funghi secchi e radici, poi vira sul frutto, con marasca, prugna e mirtillo; fanno da contrappunto sfumature di noce moscata, chiodi di garofano, alloro e tabacco scuro. Sorso vivace e pieno, teso tra voce calorica e tannino saporito; la ricchezza estrattiva e la sapidità di fondo non oscurano la decisa forza aromatica che si protrae nella lunga persistenza, suggellata dal ricordo di spezie ed erbe officinali. Sosta per 36 mesi in botti da 25 ettolitri ",,Italy,,,
2,5992,,,,,,,,,,,,,,,2019,2014,,Montefalco Sagrantino Colle Alle Macchie,DOCG,Montefalco Sagrantino,Tabarrini,Umbria,3,38-42,Sagrantino 100%,Filetto di maiale in crosta di erbe,87,3,87,nd,nd,,,Rosso fermo,Red Wine,14.5,2,36,botte grande,big oak,"Splendida tonalità rubino dai riflessi granato. L'impronta olfattiva seducente si esprime con forza a complessità: in principio emergono note di sottobosco, funghi secchi e radici, poi vira sul frutto, con marasca, prugna e mirtillo; fanno da contrappunto sfumature di noce moscata, chiodi di garofano, alloro e tabacco scuro. Sorso vivace e pieno, teso tra voce calorica e tannino saporito; la ricchezza estrattiva e la sapidità di fondo non oscurano la decisa forza aromatica che si protrae nella lunga persistenza, suggellata dal ricordo di spezie ed erbe officinali. Sosta per 36 mesi in botti da 25 ettolitri ",,Italy,,,
2,5992,,,,,,,,,,,,,,,2020,2015,,Montefalco Sagrantino Colle Alle Macchie,DOCG,Montefalco Sagrantino,Tabarrini,Umbria,4,38-42,Sagrantino 100%,Stracotto di chianina,89,4,89,nd,nd,,,Rosso fermo,Red Wine,15,2,36,botte grande,big oak,"Rubino profondo con sottili venature granato. Il profilo olfattivo mostra grande concentrazione e sfaccettature all'inizio frutta nera, confettura di mora e amarena sciroppata, poi caffè, bacche di ginepro, noce moscata e radice di liquirizia, infine timo essiccato e un piccolo accenno floreale. Intelaiatura gustativa dal tannino generoso; alcol  e sapidità rendono il gusto incisivo e compatto; evolve lentamente scoprendo una delicata acidità; persistenza fruttata Matura per 3 anni in botti da 12 ettolitri. ",,Italy,,,
