Entry,0006216,OLDRS,RANK,RS,RAWQP,QP,RANK2,RS2,RAWQP2,QP2,RANK3,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Tasting,Notes,Country,VintageNV,Method,Sweetness
2,0002623,,,,,,,,,,,,,,,2020,2018,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Petrucco,Friuli Venezia Giulia,2,10-14,Friulano 100%,nd,84,2,84,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,13.5,7,6,acciaio,steel,,,Italy,,,
2,0002623,,,,,,,,,,,,,,,2021,2019,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Petrucco,Friuli Venezia Giulia,3,10-14,Friulano 100%,nd,85,3,85,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,14,7,6,acciaio,steel,,,Italy,,,
2,0002623,,,,,,,,,,,,,,,2022,2020,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Petrucco,Friuli Venezia Giulia,3,10-14,Friulano 100%,nd,86,3,86,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,13.5,7,6,acciaio,steel,,,Italy,,,
2,0002623,,,,,,,,,,,,,,,2023,2021,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Petrucco,Friuli Venezia Giulia,3,10-14,Friulano 100%,Lasagnette con ragù di coniglio,86,3,86,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,13.5,7,6,acciaio,steel,,,Italy,,,
1,0002623-1,1.92,16,11,0.95,23,18,9,0.77,18,70,9,0.77,18,2.7,,,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Petrucco,Friuli Venezia Giulia,2★-3★,10-14,Friulano 100%,Lasagne ai chiodini – Prosciutto di San Daniele e fichi – Lasagnette con ragù di coniglio,85.0,2★-3★,85.0,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,13.5,7k,6,acciaio,steel,,,Italy,,,
2,0002668,,,,,,,,,,,,,,,2019,2015,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Petrussa,Friuli Venezia Giulia,2,15-19,Friulano 100%,nd,84,2,84,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,14,5,7,acciaio,steel,,,Italy,,,
2,0002668,,,,,,,,,,,,,,,2020,2016,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Petrussa,Friuli Venezia Giulia,3,15-19,Friulano 100%,nd,85,3,85,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,14,5,7,acciaio,steel,,,Italy,,,
2,0002668,,,,,,,,,,,,,,,2021,2017,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Petrussa,Friuli Venezia Giulia,3,15-19,Friulano 100%,nd,86,3,86,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,13.5,7,7,acciaio,steel,,,Italy,,,
2,0002668,,,,,,,,,,,,,,,2022,2018,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Petrussa,Friuli Venezia Giulia,3,15-19,Friulano 100%,nd,86,3,86,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,14,9,7,acciaio,steel,,,Italy,,,
2,0002668,,,,,,,,,,,,,,,2023,2019,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Petrussa,Friuli Venezia Giulia,3,16-20,Friulano 100%,Linguine alla granseola e rosmarino,88,3,88,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,14,7,7,acciaio,steel,,,Italy,,,
1,0002668-1,1.47,31,9,0.48,12,34,7,0.39,9,113,7,0.39,9,2.8,,,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Petrussa,Friuli Venezia Giulia,2★-3★,16-20,Friulano 100%,Linguine alla granseola e rosmarino,85.8,2★-3★,85.8,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,14,7k,7,acciaio,steel,,,Italy,,,
2,0002627,,,,,,,,,,,,,,,,2016,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Rocca Bernarda,Friuli Venezia Giulia,3,10-14,Friulano 100%,Filetto di salmerino affumicato,86,3,86,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,14,6,5,acciaio,steel,"Paglierino smagliante. Incipit di sentori fruttatie floreali, poi anice, menta glaciale, erbeofficinali, aghi di pino e agrumi, mentre tocchiminerali impreziosiscono il corredo olfattivo.Cremoso e vellutato, il sorso trova il giustocontrappeso nella decisa sapidità e neglieffluvi balsamici. Si prolunga piacevolmenteamarognolo evidenziando una corrispondenzaincentrata su cenni aromatici. Matura in acciaioper 5 mesi.",,Italy,,,
2,0002627,,,,,,,,,,,,,,,,2019,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Rocca Bernarda,Friuli Venezia Giulia,3,10-14,Friulano 100%,Filetto di branzino all'acqua pazza,86,3,86,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,13,30,5,acciaio,steel,"Giallo paglierino splendente. Si rivelaappagante, proponendo fiori di biancospinoe gelsomino, ingentilito da trame vivaci dilimone, cedro ed echi di salsedine. Ingressosuccoso e fresco che conduce, bilanciato dallamorbidezza, verso una chiusura sapida. Maturaper 5 mesi in acciaio.",,Italy,,,
2,0002627,,,,,,,,,,,,,,,,2020,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Rocca Bernarda,Friuli Venezia Giulia,3,10-14,Friulano 100%,nd,86,3,86,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,13,7,5,acciaio,steel,,,Italy,,,
1,0002627-1,1.02,48,6,0.50,12,57,5,0.41,10,179,5,0.41,10,3.0,,,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Rocca Bernarda,Friuli Venezia Giulia,3★,10-14,Friulano 100%,Filetto di salmerino affumicato – Filetto di branzino all'acqua pazza – ,86.0,3★,86.0,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,13,6k-30k,5,acciaio,steel,,,Italy,,,
2,0002694,,,,,,,,,,,,,,,,2015,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Ronc Di Vico,Friuli Venezia Giulia,3,15-19,Friulano 100%,Coniglio al forno,86,3,86,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,14,5,12,botte piccola,small oak,"Paglierino lucente. Corredo di fruttaa polpa bianca, nocciola, agrumi,scorza di limone, fienagioni estive,erbe aromatiche e officinali, magnolia,sensazioni di brezza marina. Percorsogustativo inizialmente fresco, sisviluopa morbido con richiami tostatie di erbe mediterranee. Ricordi florealnella chiusura impressa dalla sapiditàBarrique per 12 mesi",,Italy,,,
1,0002694-1,0.34,79,2,0.12,3,97,2,0.10,2,304,2,0.10,2,3.0,,,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Ronc Di Vico,Friuli Venezia Giulia,3★,15-19,Friulano 100%,Coniglio al forno,86.0,3★,86.0,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,14,5k,12,botte piccola,small oak,,,Italy,,,
2,0002677,,,,,,,,,,,,,,,,2015,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Ronchi Di Manzano,Friuli Venezia Giulia,3,10-14,Friulano 100%,Capesante con cipolla caramellata,85,3,85,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,13,30,6,botte,oak,"Paglierino lucente. In primis caramellad'orzo, poi note di mandorla dolce, peraabate e mela gialla, erbe aromaticheresche e fioriture estive su una bellamineralità rocciosa. Il sorso debuttafresco e succoso, poi si allunga sui toniminerali e chiude sapido con richiamiipicamente ammandorlati e di erbeofficinali. Vinificato in grandi botti diovere francese, dove matura per 6 mes",,Italy,,,
2,0002677,,,,,,,,,,,,,,,,2016,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Ronchi Di Manzano,Friuli Venezia Giulia,2,10-14,Friulano 100%,nd,84,2,84,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,13,30,-,-,-,,,Italy,,,
2,0002677,,,,,,,,,,,,,,,,2017,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Ronchi Di Manzano,Friuli Venezia Giulia,2,10-14,Friulano 100%,nd,82,2,82,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,13,30,-,-,-,,,Italy,,,
1,0002677-1,0.57,71,3,0.28,7,85,3,0.23,5,262,3,0.23,5,2.3,,,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Ronchi Di Manzano,Friuli Venezia Giulia,2★-3★,10-14,Friulano 100%,Capesante con cipolla caramellata – ,83.7,2★-3★,83.7,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,13,30k,-,-,-,,,Italy,,,
2,0002669,,,,,,,,,,,,,,,,2018,,Friuli Colli Orientali Friulano 50 Anniversario,DOC,Friuli Colli Orientali Friulano,Ronchi Di Manzano,Friuli Venezia Giulia,3,10-14,Friulano 100%,Gamberoni reali e guanciale di Sauris,86,3,86,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,13,30,7,acciaio,steel,"Giallo paglierino luminoso. Gradevole fusioneodorosa che rievoca memorie di agrumi e fioridi campo, ingentilita da mela renetta e ananas.Seguono lievi cenni di tostature ed echi fuméche parlano di terroir. l'assaggio è morbido esapido, ottimamente bilanciato e con adeguateintensità e persistenza. Si congeda senza fretta,richiamando salvia e timo. Solo acciaio per 7mesi",,Italy,,,
1,0002669-1,0.34,79,2,0.17,4,97,2,0.14,3,304,2,0.14,3,3.0,,,,Friuli Colli Orientali Friulano 50 Anniversario,DOC,Friuli Colli Orientali Friulano,Ronchi Di Manzano,Friuli Venezia Giulia,3★,10-14,Friulano 100%,Gamberoni reali e guanciale di Sauris,86.0,3★,86.0,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,13,30k,7,acciaio,steel,,,Italy,,,
2,0002682,,,,,,,,,,,,,,,,2016,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Ronchi San Giuseppe,Friuli Venezia Giulia,2,10-14,Friulano 100%,Seppie in umido con piselli,82,2,82,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,13,40,-,acciaio,steel,"Paglierino lucente. Profilo olfattivodecisamente fruttato con sentori di susinagialla, pesca, mandorla fresca, mela stark epolpa di mandarino. Seguono sfalci d'erba, erbefresche dell'orto e fiori. La beva è proporzionatapulita e piacevole, dal finale materico e sapido.Chiara corrispondenza nei ricordi fruttati. Soloacciaio.",,Italy,,,
1,0002682-1,0.12,93,1,0.06,1,120,1,0.05,1,403,1,0.05,1,2.0,,,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Ronchi San Giuseppe,Friuli Venezia Giulia,2★,10-14,Friulano 100%,Seppie in umido con piselli,82.0,2★,82.0,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,13,40k,-,acciaio,steel,,,Italy,,,
2,0002628,,,,,,,,,,,,,,,2018,2016,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Ronco Dei Pini,Friuli Venezia Giulia,2,15-19,Friulano 100%,nd,82,2,82,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,13,15,7,acciaio,steel,,,Italy,,,
2,0002628,,,,,,,,,,,,,,,2019,2017,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Ronco Dei Pini,Friuli Venezia Giulia,2,15-19,Friulano 100%,nd,84,2,84,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,13,17,7,acciaio,steel,,,Italy,,,
2,0002628,,,,,,,,,,,,,,,2020,2018,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Ronco Dei Pini,Friuli Venezia Giulia,3,15-19,Friulano 100%,Carpaccio di orata al limone,85,3,85,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,13,24,7,acciaio,steel,"Paglierino lucente. Garbato corredo di fioriprimaverili, scorza d'agrumi, pesca bianca ekumquat, poi basilico, timo, rosmarino e soffidi salsedine. Ingresso di ampia freschezzache indugia sul sale prima di congedarsi conun tocco piacevolmente amaricante. Dopo lafermentazione sosta in acciaio sui lieviti per 7mesi",,Italy,,,
2,0002628,,,,,,,,,,,,,,,2021,2019,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Ronco Dei Pini,Friuli Venezia Giulia,3,15-19,Friulano 100%,Trota alla griglia,86,3,86,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,13,22,7,acciaio,steel,"Paglierino luminoso. Bouquet raffinato dibasilico e menta, ancora fiori primaverili esfalci di erba spontanea, buccia di pompelmogiallo. Palato appagato da una bella aciditàche sorregge la progressione, equilibrata epersistente, dai ritorni citrini. Solo acciaio per 7| mesi",,Italy,,,
2,0002628,,,,,,,,,,,,,,,2022,2020,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Ronco Dei Pini,Friuli Venezia Giulia,3,15-19,Friulano 100%,nd,85,3,85,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,13,22,7,acciaio,steel,,,Italy,,,
2,0002628,,,,,,,,,,,,,,,2023,2021,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Ronco Dei Pini,Friuli Venezia Giulia,2,15-19,Friulano 100%,Risotto al lavarello,84,2,84,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,13,22,7,acciaio,steel,,,Italy,,,
1,0002628-1,1.36,36,8,0.47,11,41,7,0.38,9,127,7,0.38,9,2.5,,,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Ronco Dei Pini,Friuli Venezia Giulia,2★-3★,15-19,Friulano 100%,Carpaccio di orata al limone – Trota alla griglia – Risotto al lavarello,84.3,2★-3★,84.3,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,13,22k,7,acciaio,steel,,,Italy,,,
2,0002646,,,,,,,,,,,,,,,,2015,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Ronco Delle Betulle,Friuli Venezia Giulia,3,10-14,Friulano 100%,nd,86,3,86,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,13.5,9,8,acciaio,steel,,,Italy,,,
2,0002646,,,,,,,,,,,,,,,,2016,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Ronco Delle Betulle,Friuli Venezia Giulia,3,10-14,Friulano 100%,nd,86,3,86,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,13.5,9,8,acciaio,steel,,,Italy,,,
2,0002646,,,,,,,,,,,,,,,,2017,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Ronco Delle Betulle,Friuli Venezia Giulia,3,10-14,Friulano 100%,Capesante al timo,86,3,86,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,13.5,9,8,acciaio,steel,"Paglierino luminoso. Pot-pourri di erbeofficinali, seguito da profumi di mela stark,pesca, fiori gialli, agrumi, con tocchi di pepebianco e sbuffi marini. Equilibrato fin dalprimo assaggio, si allarga vellutato. Buonapersistenza, dal saporito finale. In acciaio per 6mesi",,Italy,,,
2,0002646,,,,,,,,,,,,,,,,2018,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Ronco Delle Betulle,Friuli Venezia Giulia,3,10-14,Friulano 100%,nd,86,3,86,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,13.5,9,8,acciaio,steel,,,Italy,,,
2,0002646,,,,,,,,,,,,,,,,2019,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Ronco Delle Betulle,Friuli Venezia Giulia,3,10-14,Friulano 100%,Riso carnaroli con asparagi e guanciale croccante,86,3,86,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,14,6,8,acciaio,steel,"Giallo paglierino lucente. Incipit di narciso efolate di fienagione. La frutta è ben presente,con pesca nettarina e mela renetta, mentreuno sbuffo di salsedine arricchisce l’olfatto.In bocca è diretto, improntato su temi freschie sapidi, di buon equilibrio. Prosegue senzafretta tra corrispondenze minerali ed erbearomatiche. Riposa in acciaio e legno per 8mesi",,Italy,,,
1,0002646-1,1.69,27,10,0.83,20,29,8,0.68,16,90,8,0.68,16,3.0,,,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Ronco Delle Betulle,Friuli Venezia Giulia,3★,10-14,Friulano 100%,Capesante al timo – Riso carnaroli con asparagi e guanciale croccante,86.0,3★,86.0,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,14,6k-9k,8,acciaio,steel,,,Italy,,,
2,0002629,,,,,,,,,,,,,,,,2015,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Ronco Margherita,Friuli Venezia Giulia,3,5-9,Friulano 100%,Insalata di polpo sedano e cannellini,86,3,86,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,12.5,10,5,acciaio,steel,"Paglierino luminoso. Olfatto disposto susentori di fioriture primaverili, basilico,mentuccia, timo, sfalci d'erba, polpadi cedro, kiwi e frutta a pasta biancacome mela stark e pesca. Sorso inizialerinfrescante, succoso, ricco di mineralitàBeva equilibrata da morbidezzamaterica. Lungo il finale. Vinificato inacciaio, dove rimane per 5 mesi,",,Italy,,,
2,0002629,,,,,,,,,,,,,,,,2019,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Ronco Margherita,Friuli Venezia Giulia,3,10-14,Friulano 100%,Risotto ai porcini e spuma di montasio,86,3,86,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,13,10,5,acciaio,steel,"Paglierino lucente. La prima impressioneè fruttata, di mela golden e pera abate;in seconda battuta emerge un ventaglioagrumato, in cui il cedro primeggia, seguitoda leggeri cenni di canditi. l’assaggio è sapidoe avvolgente, morbido, su memorie olfattivecoerenti; il finale è amarognolo. Solo acciaio per5 mesi",,Italy,,,
2,0002629,,,,,,,,,,,,,,,,2020,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Ronco Margherita,Friuli Venezia Giulia,2,5-9,Friulano 100%,nd,82,2,82,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,12.5,3,5,acciaio,steel,,,Italy,,,
1,0002629-1,0.79,58,5,0.67,16,70,4,0.54,13,210,4,0.54,13,2.7,,,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Ronco Margherita,Friuli Venezia Giulia,2★-3★,5-9,Friulano 100%,Insalata di polpo sedano e cannellini – Risotto ai porcini e spuma di montasio – ,84.7,2★-3★,84.7,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,12.5,3k-10k,5,acciaio,steel,,,Italy,,,
2,0006197,,,,,,,,,,,,,,,2023,2021,,Friuli Colli Orientali Friulano Rieppi,DOC,Friuli Colli Orientali Friulano,Ronco Margherita,Friuli Venezia Giulia,2,12-16,Friulano 100%,Lasagne di verdure,82,2,82,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,13,1,5,acciaio,steel,,,Italy,,,
1,0006197-1,0.12,93,1,0.05,1,120,1,0.04,1,403,1,0.04,1,2.0,,,,Friuli Colli Orientali Friulano Rieppi,DOC,Friuli Colli Orientali Friulano,Ronco Margherita,Friuli Venezia Giulia,2★,12-16,Friulano 100%,Lasagne di verdure,82.0,2★,82.0,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,13,1k,5,acciaio,steel,,,Italy,,,
2,0002630,,,,,,,,,,,,,,,2017,2013,Riserva,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Ronco Severo,Friuli Venezia Giulia,5,20-24,Friulano 100%,Spalla di maialino laccata al miele e senape,91,5,91,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,14,4,36,botte,oak,"Intensa e luminosa veste dorataSi muove su un profilo maturo,imperniato su note di miele d'agrumie propoli, tropicalità di mango e litchi,scorze di pompelmo candito, qualchespeziatura che richiama bacche diginepro e pepe bianco. Chiude conun attraente balsamo mentolato eresinoso. Il fascino continua ancheall'assaggio, grazie a un insospettabileequilibrio che contrappone a uncorpo polposo e vellutato unavibrante sapidità. Protagoniste dellalunghissima persistenza sono le resine,che conferiscono allo stesso tempocarattere e charme. Vendemmia tardiva,lunga macerazione sulle bucce e 36mesi in rovere grande di Slavonia, poi 18mesi in bottiglia","Annata con menzione aggiuntiva ""Riserva""",Italy,,,
2,0002630,,,,,,,,,,,,,,,2018,2015,Riserva,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Ronco Severo,Friuli Venezia Giulia,5,20-24,Friulano 100%,Pollo speziato al forno,91,5,91,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,14.5,4,36,botte,oak,"Giallo dorato. Dotazione olfattiva ampia, cheinizia con frutta candita, miele, albicoccadisidratata, mela golden. L’ottima complessitàregala anche note più lievi di resine, fioridi tiglio, magnolia e zenzero candito, conuna fusione di fragranze di grande effetto.Approccio al palato avvolgente; l'opulentamorbidezza iniziale lascia spazio a unafreschezza balsamica, sostenuta da unapiacevole ruvidità che accompagna il sorsosapido, prezioso, interminabile ed emozionante.Vendemmia tardiva, lunga fermentazione sullebucce in tini aperti e maturazione in barrique diAllier per 36 mesi","Annata con menzione aggiuntiva ""Riserva""",Italy,,,
2,0002630,,,,,,,,,,,,,,,2019,2016,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Ronco Severo,Friuli Venezia Giulia,5,25-29,Friulano 100%,Boreto alla graisana,91,5,91,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,14.5,4,24,botte,oak,"Manto dorato. Una magnifica fusione diessenze accarezza l'olfatto, schiudendosi sutimbri di miele e albicocca, lavanda, genzianae resine. Prosegue con effluvi di spezie dolci,incenso, zafferano, coriandolo. A ultimarel'arazzo sbuffi marini, di colatura d'alici e unaccenno fumé, Un connubio di richiami fruttatistuzzica un palato già sorprendentementepieno, elegante e avvolgente. Echi di mieleaccompagnano l'epilogo. Macerazione sullebucce per 60 giorni. Nasce e sosta in roveregrande di Slavonia per 24 mesi.",,Italy,,,
2,0002630,,,,,,,,,,,,,,,2020,2017,Riserva,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Ronco Severo,Friuli Venezia Giulia,5,25-29,Friulano 100%,Gallo ripieno di foie gras,91,5,91,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,14.5,4,36,botte,oak,"Giallo dorato vivido. l ventaglio olfattivodispiega sensazioni di straordinariacomplessità. L'apertura di frutta tropicale,litchi, lemoncurd e agrumi canditi mostra ilsuo lato più immediato; lentamente affioranosuggestioni verdi e resinose, decisamentesalmastre. Il sorso mostra tutta la ricchezzadella materia e, cosa non scontata, un idealesenso delle proporzioni. Avvolgente e morbidoda un lato, sapido dall'altro. In mezzo affiorauna puntuale corrispondenza aromatica, chenon viene mai meno. Macerazione sulle buccein legno grande per 60 giorni, poi per 24 mesi inbotti da 25 ettolitri","Annata con menzione aggiuntiva ""Riserva""",Italy,,,
2,0002630,,,,,,,,,,,,,,,2021,2018,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Ronco Severo,Friuli Venezia Giulia,4,25-29,Friulano 100%,Spiedini di mazzancolle lardellati,89,4,89,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,14,4,24,botte,oak,"Giallo dorato lievemente opalescente. Esibisceuna nobile sequenza olfattiva dai toni sofficidi miele, cera d'api, accompagnati da petalidi rosa bianca, gelatina di pesca e sensazionidi macchia mediterranea. Sorso appaganteper freschezza e avvolgenza. L'equilibrio èimpreziosito dalla garbata ruvidità che neallunga la beva e spinge verso un calmo finaledai richiami sapidi e fruttati. Sosta per 24 mesiin botti di rovere di Slavonia da 30 ettolitri.Senza filtrazione prima dell'imbottigliamento.",,Italy,,,
2,0002630,,,,,,,,,,,,,,,2022,2019,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Ronco Severo,Friuli Venezia Giulia,4,25-29,Friulano 100%,nd,90,4,90,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,14,4,24,botte,oak,,,Italy,,,
2,0002630,,,,,,,,,,,,,,,2023,2020,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Ronco Severo,Friuli Venezia Giulia,5,24-28,Friulano 100%,Coniglio in umido alle erbe,91,5,91,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,14,4,24,botte,oak,"Giallo dorato intenso. Complesso ventaglio di frutta esotica e agrumi canditi, mandarino, bergamotto, frollino a imone, macchia medlterranea, note lodate, balsamiche e fumé, La beva, soffice e materica, si allunga bilanciata da sapidità e freschezza balsamica, Chiude con fnutta candit  ",,Italy,,,
1,0002630-1,16.91,1,100,3.85,92,1,81,3.12,75,5,81,3.12,75,4.7,,,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Ronco Severo,Friuli Venezia Giulia,4★-5★,24-28,Friulano 100%,Pollo speziato al forno – Boreto alla graisana – Gallo ripieno di foie gras – Spiedini di mazzancolle lardellati – Coniglio in umido alle erbe,90.6,4★-5★,90.6,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,14,4k,24,botte,oak,,,Italy,,,
2,0002695,,,,,,,,,,,,,,,,2015,,Friuli Colli Orientali Friulano Delle Robinie,DOC,Friuli Colli Orientali Friulano,RoncSoreli,Friuli Venezia Giulia,2,10-14,Friulano 100%,Vellutata di patate e ceci,82,2,82,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,13,6,12,botte piccola,small oak,"Paglierino lucente. Esprime profumifloreali di rosa e gelsomino che lascianospazio a pesca bianca, mela stark,zenzero candito, gelatina di agrumi esentori di fienagioni estive. Ingressogustativo fresco ed equilibrato, concorrispondenze olfattive e finale sapido.Vinificato esclusivamente in acciaio,dove sosta per 9 mesi.",,Italy,,,
1,0002695-1,0.12,93,1,0.06,1,120,1,0.05,1,403,1,0.05,1,2.0,,,,Friuli Colli Orientali Friulano Delle Robinie,DOC,Friuli Colli Orientali Friulano,RoncSoreli,Friuli Venezia Giulia,2★,10-14,Friulano 100%,Vellutata di patate e ceci,82.0,2★,82.0,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,13,6k,12,botte piccola,small oak,,,Italy,,,
2,0002631,,,,,,,,,,,,,,,2021,2018,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Sara E Sara,Friuli Venezia Giulia,3,15-19,Friulano 100%,Risotto con stimmi di zafferano,86,3,86,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,14,2,12,botte,oak,"Giallo paglierino luminoso. Profilo olfattivospeziato, con folate di cardamomo, mentolo,lavanda, cocco grattugiato, cioccolato bianco,miele e agrumi canditi. l'approccio al palatoè fresco e di immediata avvolgenza, cherende la componente gustativa simmetricae persistente. Chiude con garbati richiami dispezie chiare. Fermenta in tini di rovere; stessolegno per i tonneau dove riposa per 12 mesi",,Italy,,,
2,0002631,,,,,,,,,,,,,,,2022,2019,,Friuli Colli Orientali Friulano,DOC,Friuli Colli Orientali Friulano,Sara E Sara,Friuli Venezia Giulia,3,15-19,Friulano 100%,nd,86,3,86,nd,nd,Friuli Friulano,,Bianco Fermo,White Wine,14,3,12,botte,oak,,,Italy,,,
