Entry,0006193,OLDRS,RS,RAWQP,QP,RS2,RAWQP2,QP2,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Tasting,Notes,Country,VintageNV,Method,Sweetness
2,0001702,,,,,,,,,,,,,2019,Superiore,Romagna Sangiovese Superiore Vigna Palazzina,DOC,Romagna Sangiovese,Tenuta Casali,Romagna,3,10-14,Sangiovese 100%,nd,86,,86,,na,,,Rosso fermo,Red Wine,13.5,20,12,acciaio,steel,,,Italy,,,
1,0001702-1,1.79,13,1.05,20,,,,,,,3.0,,,Superiore,Romagna Sangiovese Superiore Vigna Palazzina,DOC,Romagna Sangiovese,Tenuta Casali,Romagna,2★-4★,10-14,Sangiovese 100%,Tagliere di salumi di mora romagnola – Arrosto ripieno – Carciofi ripieni di salsiccia,na,,na,,na,,,Rosso fermo,Red Wine,13.5,15-25,12,acciaio,steel,,,Italy,,,
2,0001703,,,,,,,,,,,,,2020,Superiore,Romagna Sangiovese Superiore,DOC,Romagna Sangiovese,Tenuta Del Gelso,Romagna,3,15-19,Sangiovese 100%,nd,86,,86,,na,,,Rosso fermo,Red Wine,14,12,6,acciaio,steel,,,Italy,,,
1,0001703-1,0.34,2,0.14,3,,,,,,,3.0,,,Superiore,Romagna Sangiovese Superiore,DOC,Romagna Sangiovese,Tenuta Del Gelso,Romagna,3★,15-19,Sangiovese 100%,nd,na,,na,,na,,,Rosso fermo,Red Wine,14,12,6,acciaio,steel,,,Italy,,,
2,0006171,,,,,,,,,,,,2023,2020,Superiore,Romagna Sangiovese Superiore,DOC,Romagna Sangiovese,Tenuta Del Gelso,Romagna,3,13-17,Sangiovese 100%,Filetto al vino rosso e scalogno,86,,91,,na,,,Rosso fermo,Red Wine,14,1,-,acciaio,steel,"a tra prugne e n0 liquirizia e pepe nero. IL dominato da pienezza, Il tannino ben cesellato supportato da freschezza porta a un allungo dal piacevoll accenni di rosacee.  ",,Italy,,,
1,0006171-1,0.34,2,0.16,3,,,,,,,3.0,NEW,,Superiore,Romagna Sangiovese Superiore,DOC,Romagna Sangiovese,Tenuta Del Gelso,Romagna,3★,13-17,Sangiovese 100%,Filetto al vino rosso e scalogno,86.0,0★,91.0,nd,nd,,,Rosso fermo,Red Wine,14,1k,-,acciaio,steel,,,Italy,,,
2,0006180,,,,,,,,,,,,2023,2018,,Romagna Sangiovese Riserva Naso Di Falco,DOC,Romagna Sangiovese,Tenuta Del Gelso,Romagna,3,22-26,Sangiovese 100%,Filetto di maiale lardellato,86,,88,,na,,,Rosso fermo,Red Wine,14,1,-,-,-,,,Italy,,,
1,0006180-1,0.34,2,0.10,2,,,,,,,3.0,NEW,,,Romagna Sangiovese Riserva Naso Di Falco,DOC,Romagna Sangiovese,Tenuta Del Gelso,Romagna,3★,22-26,Sangiovese 100%,Filetto di maiale lardellato,86.0,0★,88.0,nd,nd,,,Rosso fermo,Red Wine,14,1k,-,-,-,,,Italy,,,
2,0001706,,,,,,,,,,,,2017,2014,Bertinoro,Romagna Sangiovese Bertinoro Il Colombarone,DOC,Romagna Sangiovese,Tenuta La Viola,Romagna,2,10-14,Sangiovese 100%,nd,84,,84,,na,,,Rosso fermo,Red Wine,13.5,10,6+6,acciaio+botte,steel+oak,,,Italy,,,
2,0001706,,,,,,,,,,,,2018,2015,Bertinoro,Romagna Sangiovese Bertinoro Il Colombarone,DOC,Romagna Sangiovese,Tenuta La Viola,Romagna,3,10-14,Sangiovese 100%,Trippa in umido,86,,86,,na,,,Rosso fermo,Red Wine,14.5,10,6+6,acciaio+botte,steel+oak,"Rosso rubino concentrato. Ricco al naso, conricordi di ciliegie, lamponi, piccoli frutti rossi,rosa, glicine e un finale lievemente erbaceo.l sorso è potente, di buona alcolicità e conun evidente corredo tannico levigato. Lafreschezza regala un lungo finale fruttato.Fermenta in acciaio. Maturazione mista per6 mesi in acciaio e in botti di rovere, affina 12mesi in bottiglia.",,Italy,,,
2,0001706,,,,,,,,,,,,2019,2016,Bertinoro,Romagna Sangiovese Bertinoro Il Colombarone,DOC,Romagna Sangiovese,Tenuta La Viola,Romagna,3,10-14,Sangiovese 100%,nd,86,,86,,na,,,Rosso fermo,Red Wine,14,12,6+6,acciaio+botte,steel+oak,,,Italy,,,
2,0001706,,,,,,,,,,,,2020,2017,Bertinoro,Romagna Sangiovese Bertinoro Il Colombarone,DOC,Romagna Sangiovese,Tenuta La Viola,Romagna,3,10-14,Sangiovese 100%,Tagliata rucola e parmigiano,86,,86,,na,,,Rosso fermo,Red Wine,14,6,6+6,acciaio+botte,steel+oak,"Rosso rubino. Regala profumi di ciliegia epetali di rose, seguiti da un tocco speziatodi pepe bianco e una lieve balsamicità. Inbocca è avvolgente, ben equilibrato da untannino vivace ancora in evoluzione e da unafreschezza che allunga il finale su ricordifruttati. Riposa in tonneau per 6 mesi",,Italy,,,
2,0001706,,,,,,,,,,,,2021,2018,Bertinoro,Romagna Sangiovese Bertinoro Il Colombarone,DOC,Romagna Sangiovese,Tenuta La Viola,Romagna,3,10-14,Sangiovese 100%,nd,86,,86,,na,,,Rosso fermo,Red Wine,14,17,6+6,acciaio+botte,steel+oak,,,Italy,,,
2,0001706,,,,,,,,,,,,2022,2019,Bertinoro,Romagna Sangiovese Bertinoro Il Colombarone,DOC,Romagna Sangiovese,Tenuta La Viola,Romagna,3,10-14,Sangiovese 100%,nd,86,,86,,na,,,Rosso fermo,Red Wine,14,17,6+6,acciaio+botte,steel+oak,,,Italy,,,
2,0001706,,,,,,,,,,,,2023,2020,Bertinoro,Romagna Sangiovese Bertinoro Il Colombarone,DOC,Romagna Sangiovese,Tenuta La Viola,Romagna,3,10-14,Sangiovese 100%,Pappardelle con sugo di lepre,86,,88,,na,,,Rosso fermo,Red Wine,14,14,6+6,acciaio+botte,steel+oak,,,Italy,,,
1,0001706-1,2.15,15,1.25,24,,,,,,,2.9,,,Bertinoro,Romagna Sangiovese Bertinoro Il Colombarone,DOC,Romagna Sangiovese,Tenuta La Viola,Romagna,2★-3★,10-14,Sangiovese 100%,Trippa in umido – Tagliata rucola e parmigiano – Pappardelle con sugo di lepre,85.7,0★,86.0,nd,nd,,,Rosso fermo,Red Wine,14,14k,6+6,acciaio+botte,steel+oak,,,Italy,,,
2,0001705,,,,,,,,,,,,2017,2014,Bertinoro,Romagna Sangiovese Bertinoro Interra,DOC,Romagna Sangiovese,Tenuta La Viola,Romagna,3,20-24,Sangiovese 100%,Involtini di manzo con pancetta e pinoli,85,,85,,na,,,Rosso fermo,Red Wine,14.5,1,9,anfora,amphora,"Rosso rubino. È un vino che si esprime consensazioni olfattive di ribes nero, prugna elavanda, seguite da alloro, bacche di gineproe da un lieve sentore terroso. L'ingresso alpalato è delicato ma preciso, con una strutturache mette già in luce un discreto equilibrio.Tannino e alcol ben integrati nella trama, conun finale piacevolmente sapido. Vinificazione ematurazione condotte per 9 mesi in anfora.",,Italy,,,
2,0001705,,,,,,,,,,,,2018,2015,Bertinoro,Romagna Sangiovese Bertinoro Interra,DOC,Romagna Sangiovese,Tenuta La Viola,Romagna,3,20-24,Sangiovese 100%,nd,86,,86,,na,,,Rosso fermo,Red Wine,14.5,1,9,anfora,amphora,,,Italy,,,
2,0001705,,,,,,,,,,,,2019,2016,Bertinoro,Romagna Sangiovese Bertinoro Interra,DOC,Romagna Sangiovese,Tenuta La Viola,Romagna,3,20-24,Sangiovese 100%,nd,86,,86,,na,,,Rosso fermo,Red Wine,14.5,1,9,anfora,amphora,,,Italy,,,
2,0001705,,,,,,,,,,,,2020,2017,Bertinoro,Romagna Sangiovese Bertinoro Interra,DOC,Romagna Sangiovese,Tenuta La Viola,Romagna,2,20-24,Sangiovese 100%,nd,84,,84,,na,,,Rosso fermo,Red Wine,14,1,9,anfora,amphora,,,Italy,,,
2,0001705,,,,,,,,,,,,2021,2018,Bertinoro,Romagna Sangiovese Bertinoro Interra,DOC,Romagna Sangiovese,Tenuta La Viola,Romagna,3,20-24,Sangiovese 100%,nd,86,,86,,na,,,Rosso fermo,Red Wine,14,1,9,anfora,amphora,,,Italy,,,
2,0001705,,,,,,,,,,,,2022,2019,Bertinoro,Romagna Sangiovese Bertinoro Interra,DOC,Romagna Sangiovese,Tenuta La Viola,Romagna,3,20-24,Sangiovese 100%,nd,86,,86,,na,,,Rosso fermo,Red Wine,14.5,1,9,anfora,amphora,,,Italy,,,
2,0001705,,,,,,,,,,,,2023,220,Bertinoro,Romagna Sangiovese Bertinoro Interra,DOC,Romagna Sangiovese,Tenuta La Viola,Romagna,3,20-24,Sangiovese 100%,Costata di manzo alla griglia,86,,86,,na,,,Rosso fermo,Red Wine,14.5,1,9,anfora,amphora,,,Italy,,,
1,0001705-1,1.82,13,0.58,11,,,,,,,2.9,,,Bertinoro,Romagna Sangiovese Bertinoro Interra,DOC,Romagna Sangiovese,Tenuta La Viola,Romagna,2★-3★,20-24,Sangiovese 100%,Costata di manzo alla griglia,85.6,0★,85.6,nd,nd,,,Rosso fermo,Red Wine,14.5,1k,9,anfora,amphora,,,Italy,,,
2,0001704,,,,,,,,,,,,2017,2012,Bertinoro – Riserva,Romagna Sangiovese Bertinoro Riserva P. Honorii,DOC,Romagna Sangiovese,Tenuta La Viola,Romagna,3,20-24,Sangiovese 100%,Beccaccia al forno,87,,87,,na,,,Rosso fermo,Red Wine,14.5,6,16,botte grande,big oak,"Rosso rubino vivo. Naso molto aperto, conaromi intensi, sfaccettati e ben disposti di violamammola, durone di Vignola, gelso, cannellae anice stellato. Attacco al palato grintoso eavvolgente, dove il registro tannico appare bendisegnato e il soccorso di freschezza acidaregala dinamicità al finale. Gradevole notabalsamica in chiusura. Per 14 mesi in tonneaudi Allier.",,Italy,,,
2,0001704,,,,,,,,,,,,2018,2013,Bertinoro – Riserva,Romagna Sangiovese Bertinoro Riserva P. Honorii,DOC,Romagna Sangiovese,Tenuta La Viola,Romagna,3,20-24,Sangiovese 100%,Bocconcini di manzo alle spezie,87,,87,,na,,,Rosso fermo,Red Wine,14.5,5,16,botte grande,big oak,"Rosso granato. Complesso al naso, con prugnee ciliegie in prima battuta, integrate da lievicenni di speziatura, radici amare, tabacco.L'ingresso al palato è morbido e sapido, iltannino presente è ben integrato. La freschezzalo allunga in un finale fruttato e lievementeamaricante. Fermentato in acciaio, riposa per16 mesi in legno, affina un anno in bottiglia",,Italy,,,
2,0001704,,,,,,,,,,,,2019,2014,Bertinoro – Riserva,Romagna Sangiovese Bertinoro Riserva P. Honorii,DOC,Romagna Sangiovese,Tenuta La Viola,Romagna,3,20-24,Sangiovese 100%,Prosciutto al forno,87,,87,,na,,,Rosso fermo,Red Wine,14,3,16,botte grande,big oak,"Rosso rubino vivo, con riflessi granato.Espressione di piccoli frutti neri e rossi, speziepiccanti ed erbe del sottobosco. L'assaggio,con una sensazione iniziale di calore, acquistaprogressivamente profondità e dinamismo,grazie alla freschezza e alla presenza di untannino giovanile, persistente e valorizzante.Chiusura all'insegna dei frutti di bosco. Riposaper 16 mesi in legno e affina un anno inbottiglia",,Italy,,,
2,0001704,,,,,,,,,,,,2020,2015,Bertinoro – Riserva,Romagna Sangiovese Bertinoro Riserva P. Honorii,DOC,Romagna Sangiovese,Tenuta La Viola,Romagna,5,20-24,Sangiovese 100%,Quaglia farcita al foie gras,92,,92,,na,,,Rosso fermo,Red Wine,14.5,5,16,botte grande,big oak,"Rosso rubino luminoso. Colpisce per lapiacevolezza dei suoi profumi: ciliegia eprugne in confettura, ribes, e a seguire mora emirtillo, rose rosse e viole essiccate; continuacon speziatura di cannella arricchita da unaspolverata di cacao. L'assaggio è coinvolgente,grazie a una generosa spalla acida e a tanninisetosi ben integrati. Chiusura persistente dairitorni speziati. Matura in botti grandi per 16mesi, per poi affinare in bottiglia per un anno.",,Italy,,,
2,0001704,,,,,,,,,,,,2021,2016,Bertinoro – Riserva,Romagna Sangiovese Bertinoro Riserva P. Honorii,DOC,Romagna Sangiovese,Tenuta La Viola,Romagna,4,20-24,Sangiovese 100%,Stinco di vitello lardellato,90,,90,,na,,,Rosso fermo,Red Wine,14.5,6,16,botte grande,big oak,"Rosso rubino compatto e luminoso. Colpisceal naso per i profumi suadenti, ma ben definiti,di more di gelso, arancia rossa, sigaro toscanoe radice di liquirizia. Al palato è avvolgentee saporito; la raffinata trama tannica siamalgama a una vibrante freschezza, rendendoil sorso energico, con echi retrolfattivi coerenti;persistenza di lunga durata. Matura per 16mesi in botte grande, poi affina in bottiglia per 2anni",,Italy,,,
2,0001704,,,,,,,,,,,,2022,2017,Bertinoro – Riserva,Romagna Sangiovese Bertinoro Riserva P. Honorii,DOC,Romagna Sangiovese,Tenuta La Viola,Romagna,5,20-24,Sangiovese 100%,Anatra al forno con rosmarino,92,,92,,na,,,Rosso fermo,Red Wine,14.5,4,14,botte grande,big oak,"Rubino lucente. Bouquet variegato e suadente di ciliegia, viola,pepe bianco e tabacco, impreziosito da sfumature balsamiche.All'assaggio mostra carattere, e conquista per la qualità dei tan-nini, che donano fine struttura e sapore. La vivida freschezza neallunga il fruttato epilogo",,Italy,,,
2,0001704,,,,,,,,,,,,2023,2018,Bertinoro – Riserva,Romagna Sangiovese Bertinoro Riserva P. Honorii,DOC,Romagna Sangiovese,Tenuta La Viola,Romagna,5,21-25,Sangiovese 100%,Guanciale di vitello in umido,92,,93,,na,,,Rosso fermo,Red Wine,14.5,-6,14,botte grande,big oak,"Granato Uccicante dallespressività aromatica declinata su rosa, viola, iquirizia e tabacco da pipa. Sorso aggraziato,Il tannino è sferico e saporito, freschezza e sapidltà ne sostengono una struttura piuttosto Importante. donandogli agliità di beva.l finale progredisce con fitti quizi  ",,Italy,,,
1,0001704-1,10.63,75,3.24,63,,,,,,,4.0,,,Bertinoro – Riserva,Romagna Sangiovese Bertinoro Riserva P. Honorii,DOC,Romagna Sangiovese,Tenuta La Viola,Romagna,3★-5★,21-25,Sangiovese 100%,Bocconcini di manzo alle spezie – Prosciutto al forno – Quaglia farcita al foie gras – Stinco di vitello lardellato – Anatra al forno con rosmarino – Guanciale di vitello in umido,89.6,0★,89.7,nd,nd,,,Rosso fermo,Red Wine,14.5,-6k,14,botte grande,big oak,,,Italy,,,
2,0001707,,,,,,,,,,,,2017,2015,Superiore,Romagna Sangiovese Superiore Oddone,DOC,Romagna Sangiovese,Tenuta La Viola,Romagna,2,5-9,Sangiovese 100%,nd,84,,84,,na,,,Rosso fermo,Red Wine,13.5,24,6+6,acciaio+botte,steel+oak,,,Italy,,,
2,0001707,,,,,,,,,,,,2018,2016,Superiore,Romagna Sangiovese Superiore Oddone,DOC,Romagna Sangiovese,Tenuta La Viola,Romagna,3,5-9,Sangiovese 100%,nd,86,,86,,na,,,Rosso fermo,Red Wine,13.5,24,6+6,acciaio+botte,steel+oak,,,Italy,,,
2,0001707,,,,,,,,,,,,2019,2017,Superiore,Romagna Sangiovese Superiore Oddone,DOC,Romagna Sangiovese,Tenuta La Viola,Romagna,3,5-9,Sangiovese 100%,nd,86,,86,,na,,,Rosso fermo,Red Wine,13.5,24,6+6,acciaio+botte,steel+oak,,,Italy,,,
2,0001707,,,,,,,,,,,,2020,2018,Superiore,Romagna Sangiovese Superiore Oddone,DOC,Romagna Sangiovese,Tenuta La Viola,Romagna,3,5-9,Sangiovese 100%,nd,86,,86,,na,,,Rosso fermo,Red Wine,13,24,6+6,acciaio+botte,steel+oak,,,Italy,,,
2,0001707,,,,,,,,,,,,2021,2019,Superiore,Romagna Sangiovese Superiore Oddone,DOC,Romagna Sangiovese,Tenuta La Viola,Romagna,3,5-9,Sangiovese 100%,Costolette di agnello fritte,86,,86,,na,,,Rosso fermo,Red Wine,13.5,27,6+6,acciaio+botte,steel+oak,"Rosso rubino appena trasparente. Ventaglioodoroso tenue, semplice e ben eseguito, condelicati toni di viola e ciliegia e un ricordo dicaramelle alla fragola. Vino molto fresco esapido, dal tannino giovanile. Si apprezzail finale che guadagna in morbidezza edequilibrio. Sosta per 6 mesi in acciaio, di cui 3sui propri lieviti",,Italy,,,
2,0001707,,,,,,,,,,,,2023,2021,Superiore,Romagna Sangiovese Superiore Oddone,DOC,Romagna Sangiovese,Tenuta La Viola,Romagna,3,8-12,Sangiovese 100%,Carrè di maiale,86,,82,,na,,,Rosso fermo,Red Wine,13.5,18,6+6,acciaio+botte,steel+oak,,,Italy,,,
1,0001707-1,1.81,13,1.27,25,,,,,,,2.8,,,Superiore,Romagna Sangiovese Superiore Oddone,DOC,Romagna Sangiovese,Tenuta La Viola,Romagna,2★-3★,8-12,Sangiovese 100%,Costolette di agnello fritte – Carrè di maiale,85.7,0★,85.0,nd,nd,,,Rosso fermo,Red Wine,13.5,18k,6+6,acciaio+botte,steel+oak,,,Italy,,,
2,0001708,,,,,,,,,,,,2018,2013,Superiore – Riserva,Romagna Sangiovese Superiore Riserva Luis,DOC,Romagna Sangiovese,Tenuta Neri,Romagna,3,15-19,Sangiovese 100%,Stufato di pecora,86,,86,,na,,,Rosso fermo,Red Wine,14.5,2,6,botte piccola,small oak,"Rosso rubino compatto. ll vino si concedeall'olfatto in modo delicato, privilegiandoprofumi tendenzialmente evoluti e delineatisu un pot-pourri di fiori misti, viole appassitee mazzetto speziato. L'attacco di bocca è vivo,il sorso è vibrante e teso, supportato da unaspalla acida e da un tannino scalpitante ancorain fase di integrazione. Finale corroborante, cherispecchia l'anima del territorio. Matura per 6mesi in barrique e affina per altri 6 in bottiglia.Stufato di pecora.",,Italy,,,
2,0001708,,,,,,,,,,,,2021,2016,Superiore – Riserva,Romagna Sangiovese Superiore Riserva Luis,DOC,Romagna Sangiovese,Tenuta Neri,Romagna,3,25-29,Sangiovese 100%,Tagliata di petto d'oca affumicato,86,,86,,na,,,Rosso fermo,Red Wine,15,2,6,botte piccola,small oak,"Rosso rubino con riflessi granato. Al nasoregala sentori di piccoli frutti rossi, eucalipto,muschio e cenni di liquirizia. Assaggioconmorbidezza diffusa e tannini levigati; la dotealcolica sostenuta accompagna la conclusioneall'insegna del frutto. Fermenta in acciaio ematura in barrique per 6 mesi",,Italy,,,
2,0001708,,,,,,,,,,,,2022,2017,Superiore – Riserva,Romagna Sangiovese Superiore Riserva Luis,DOC,Romagna Sangiovese,Tenuta Neri,Romagna,3,25-29,Sangiovese 100%,Guancia di manzo brasata,86,,86,,na,,,Rosso fermo,Red Wine,14.5,2,6,botte piccola,small oak,"Manto compatto di colore rosso rubino. Esordisce col nitore deifrutti rossi, seguiti da cannella, tabacco e sensazioni di cipria. Simanifesta di corpo e saporito, con una dotazione tannica di buonlivello. Indugia piano in sensazioni di spezia e frutto prima di con-gedarsi.",,Italy,,,
2,0001708,,,,,,,,,,,,2023,2018,Superiore – Riserva,Romagna Sangiovese Superiore Riserva Luis,DOC,Romagna Sangiovese,Tenuta Neri,Romagna,3,16-20,Sangiovese 100%,Manzo brasato con funghi,86,,88,,na,,,Rosso fermo,Red Wine,14.5,2,6,botte piccola,small oak,,,Italy,,,
1,0001708-1,1.35,9,0.53,10,,,,,,,3.0,,,Superiore – Riserva,Romagna Sangiovese Superiore Riserva Luis,DOC,Romagna Sangiovese,Tenuta Neri,Romagna,3★,16-20,Sangiovese 100%,Stufato di pecora – Tagliata di petto d'oca affumicato – Guancia di manzo brasata – Manzo brasato con funghi,86.0,0★,86.5,nd,nd,,,Rosso fermo,Red Wine,14.5,2k,6,botte piccola,small oak,,,Italy,,,
2,0001709,,,,,,,,,,,,2017,2013,Predappio,Romagna Sangiovese Predappio Cesco 1938,DOC,Romagna Sangiovese,Tenuta Piccolo Brunelli,Romagna,3,15-19,Sangiovese 100%,Spalla d'agnello al forno,86,,86,,na,,,Rosso fermo,Red Wine,13,5,12,botte,oak,"Rosso granato profondo e compatto. Aromidecisi, nitidi e di qualità con cenni speziati eminerali in evidenza. Profilo gustativo intenso,contraddistinto da una freschezza vivace eben collegata con la parte tannica. l risultato èun vino dal carattere austero, con tannini benintegrati e richiami fruttati sul finale. Riposaper un anno e mezzo in botte grande e affina 6mesi in bottiglia.",,Italy,,,
2,0001709,,,,,,,,,,,,2020,2017,Predappio,Romagna Sangiovese Predappio Cesco 1938,DOC,Romagna Sangiovese,Tenuta Piccolo Brunelli,Romagna,3,15-19,Sangiovese 100%,Roast-beef all'aceto balsamico,87,,87,,na,,,Rosso fermo,Red Wine,13.5,1,12,botte,oak,"Rubino intenso. Suadente ed espressivo alnaso, con incipit di ciliegia e mora di rovo e,a corredo, sfumature di eucalipto, vaniglia ecacao. In bocca è ricco e saporito, ancora teso,grazie a un tannino in evoluzione, che noncompromette l'eleganza del sorso. Persistentee dai ritorni fruttati nel finale. Fermenta inacciaio e matura per un anno in botte grande.",,Italy,,,
2,0001709,,,,,,,,,,,,2021,2018,Predappio,Romagna Sangiovese Predappio Cesco 1938,DOC,Romagna Sangiovese,Tenuta Piccolo Brunelli,Romagna,4,15-19,Sangiovese 100%,Crostoni con salsiccia fontina e verza,90,,90,,na,,,Rosso fermo,Red Wine,13.5,5,12,botte,oak,"Rosso rubino luminoso. Colpiscono l'olfattoprofumi nitidi e precisi di ribes nero, ciliegia,mora di gelso, e ancora genziana, chiodi digarofano, cannella e rabarbaro. Al palato svelauna decisa scia fresca e sapida, con tanninienergici ma smussati, ingentiliti da un calorealcolico avvolgente. In chiusura ritorni fruttatidi susina nera. Fermenta in tini troncoconici dilegno e matura in botti grandi di rovere per 12mesi",,Italy,,,
2,0001709,,,,,,,,,,,,2022,2019,Predappio,Romagna Sangiovese Predappio Cesco 1938,DOC,Romagna Sangiovese,Tenuta Piccolo Brunelli,Romagna,5,10-14,Sangiovese 100%,Piccione alla ghiotta,91,,91,,na,,,Rosso fermo,Red Wine,14,6,12,botte,oak,"Scrigno rosso rubino luminoso dalle ricche e sinuose suggestio-ni: mora, lampone, ciliegia si fondono a spezie, erbe officinalie nuance di tabacco. L'assaggio è avvolgente, dinamico e benequilibrato. Il tannino setoso e la freschezza accompagnano inun setale lungo e saporito.",,Italy,,,
2,0001709,,,,,,,,,,,,2023,2020,Predappio,Romagna Sangiovese Predappio Cesco 1938,DOC,Romagna Sangiovese,Tenuta Piccolo Brunelli,Romagna,5,11-15,Sangiovese 100%,Filetto di maiale alla senape,91,,90,,na,,,Rosso fermo,Red Wine,13.5,4,12,botte,oak,,,Italy,,,
1,0001709-1,7.64,54,4.12,80,,,,,,,4.0,,,Predappio,Romagna Sangiovese Predappio Cesco 1938,DOC,Romagna Sangiovese,Tenuta Piccolo Brunelli,Romagna,3★-5★,11-15,Sangiovese 100%,Spalla d'agnello al forno – Roast-beef all'aceto balsamico – Crostoni con salsiccia fontina e verza – Piccione alla ghiotta – Filetto di maiale alla senape,89.0,0★,88.8,nd,nd,,,Rosso fermo,Red Wine,13.5,4k,12,botte,oak,,,Italy,,,
2,0001710,,,,,,,,,,,,2017,2013,Predappio – Riserva,Romagna Sangiovese Predappio Riserva Dante 1872,DOC,Romagna Sangiovese,Tenuta Piccolo Brunelli,Romagna,2,15-19,Sangiovese 100%,nd,84,,84,,na,,,Rosso fermo,Red Wine,13.5,3,12,botte,oak,,,Italy,,,
2,0001710,,,,,,,,,,,,2019,2015,Predappio – Riserva,Romagna Sangiovese Predappio Riserva Dante 1872,DOC,Romagna Sangiovese,Tenuta Piccolo Brunelli,Romagna,4,15-19,Sangiovese 100%,Faraona arrosto,90,,90,,na,,,Rosso fermo,Red Wine,13.5,1,12,botte,oak,"Rosso rubino pieno. All'olfatto è un innoalla gioia. La complessità e tipicità olfattivadi ciliegia e prugna progrediscono in unpot-pourri floreale, poi note speziate dicannella, pepe bianco, bastoncino di liquirizia,rinfrescate da sfumature balsamiche. Al gustoè una conferma: il sorso, deciso e ricco, ècaratterizzato da un tannino saporito, ancora inevoluzione, e da una freschezza che rinfrancala beva. Il finale è lungo e sapido. Fermenta inacciaio, poi riposa in botte grande per 24 mesi",,Italy,,,
2,0001710,,,,,,,,,,,,2022,2018,Predappio – Riserva,Romagna Sangiovese Predappio Riserva Dante 1872,DOC,Romagna Sangiovese,Tenuta Piccolo Brunelli,Romagna,3,15-19,Sangiovese 100%,nd,87,,87,,na,,,Rosso fermo,Red Wine,14,6,12,botte,oak,,,Italy,,,
2,0001710,,,,,,,,,,,,2023,2019,Predappio – Riserva,Romagna Sangiovese Predappio Riserva Dante 1872,DOC,Romagna Sangiovese,Tenuta Piccolo Brunelli,Romagna,3,15-19,Sangiovese 100%,Filetto di capriolo ai mirtilli,87,,92,,na,,,Rosso fermo,Red Wine,13.5,1,12,botte,oak,,,Italy,,,
1,0001710-1,1.79,13,0.74,14,,,,,,,3.0,,,Predappio – Riserva,Romagna Sangiovese Predappio Riserva Dante 1872,DOC,Romagna Sangiovese,Tenuta Piccolo Brunelli,Romagna,2★-4★,15-19,Sangiovese 100%,Faraona arrosto – Filetto di capriolo ai mirtilli,87.0,0★,88.3,nd,nd,,,Rosso fermo,Red Wine,13.5,1k,12,botte,oak,,,Italy,,,
2,0001712,,,,,,,,,,,,,2013,Superiore,Romagna Sangiovese Superiore Il Conte Pietro,DOC,Romagna Sangiovese,Tenuta Piccolo Brunelli,Romagna,2,10-14,Sangiovese 100%,Cappelletti al ragù,84,,84,,na,,,Rosso fermo,Red Wine,13,10,12,botte,oak,"Rosso granato fitto. Profumi intriganti e diapprezzabile evoluzione: china, humus, pepeverde e accenni minerali. Buona esecuzionetannica, con una alcolicità misurata e unadiffusa freschezza di sottofondo al servizio diun maggior equilibrio. Chiusura speziata e dimedia persistenza. In acciaio per 8 mesi, poiper altri 4 in bottiglia",,Italy,,,
2,0001712,,,,,,,,,,,,,2018,Superiore,Romagna Sangiovese Superiore Il Conte Pietro,DOC,Romagna Sangiovese,Tenuta Piccolo Brunelli,Romagna,3,10-14,Sangiovese 100%,Grigliata di mora romagnola,86,,86,,na,,,Rosso fermo,Red Wine,13,5,12,botte,oak,"Rosso rubino luminoso. Un soffio balsamicopermea un profilo fresco e stuzzicante,composto da ciliegia, susina, mirtilli e pepebianco, a cui si aggiungono nel finale violae peonia. Sorso di corpo, ben equipaggiato,con un'acidità accesa, tannini sottilmenteastringenti, sapidità e calore alcolico in misuraequilibrata. Chiusura mentolata. Riposa per 12mesi in botti di rovere da 20 ettolitri",,Italy,,,
1,0001712-1,0.45,3,0.27,5,,,,,,,2.5,,,Superiore,Romagna Sangiovese Superiore Il Conte Pietro,DOC,Romagna Sangiovese,Tenuta Piccolo Brunelli,Romagna,2★-3★,10-14,Sangiovese 100%,Cappelletti al ragù – Grigliata di mora romagnola,na,,na,,na,,,Rosso fermo,Red Wine,13,5-10,12,botte,oak,,,Italy,,,
2,0001711,,,,,,,,,,,,2021,2018,Superiore,Romagna Sangiovese Superiore Pietro 1904,DOC,Romagna Sangiovese,Tenuta Piccolo Brunelli,Romagna,3,10-14,Sangiovese 100%,nd,86,,86,,na,,,Rosso fermo,Red Wine,13,6,12,botte,oak,,,Italy,,,
2,0001711,,,,,,,,,,,,2023,2020,Superiore,Romagna Sangiovese Superiore Pietro 1904,DOC,Romagna Sangiovese,Tenuta Piccolo Brunelli,Romagna,3,10-14,Sangiovese 100%,Manzo brasato con funghi,86,,88,,na,,,Rosso fermo,Red Wine,13,6,12,botte,oak,,,Italy,,,
