Entry,0006160,OLDRS,RS,RAWQP,QP,RS2,RAWQP2,QP2,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Tasting,Notes,Country,VintageNV,Method,Sweetness
2,0002815,,,,,,,,,,,,2023,2010,Riserva,Trento Riserva Extra Brut Rosè Giulio Ferrari Del Fondatore,DOC,Trento,Ferrari,Trentino,5,314-338,Pinot nero 70% – Chardonnay 30%,Salmone al timo,96,5,96,nd,nd,,,Bianco spumante,Sparkling White,5,22,120,sur lie,steel+sur lie,"Canglante rosa salmone dal perlage finissimo. | profumi si espandono coplosi, da un'Invitante confettura di albicocca alla frutta rossa mat  virando pol verso fiori appassiti e accenni di piccola pasticcerla. AL palato inecceplbile, equilibrato e di struttura. Finale lungo e di Increaibile  ",,Italy,Vintage,Traditional/Classic method,Extra Brut
1,0002815-1,8.95,50,0.15,5,,,,,,,5.0,,,Riserva,Trento Riserva Extra Brut Rosè Giulio Ferrari Del Fondatore,DOC,Trento,Ferrari,Trentino,5★,314-338,Pinot nero 70% – Chardonnay 30%,Salmone al timo – Risotto al tartufo su cialda di trantingrana – Tortello ripieno di granseola,94.3,5★,94.3,nd,nd,,,Bianco spumante,Sparkling White,5,22k,120,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Extra Brut
2,0002760,,,,,,,,,,,,2017,2017,,Trento Brut 51151,DOC,Trento,Francesco Moser,Trentino,3,20-24,Chardonnay 100%,Carpaccio di pesce spada,88,3,88,nd,nd,,,Bianco spumante,Sparkling White,12.5,30,6+30,acciaio/botte+sur lie,steel/oak+sur lie,"Veste giallo paglierino, con catenelle fittee persistenti. Profumi dai tratti freschi,precisi e varietali: si riconoscono la melagolden, fragranze da forno, pompelmoe frutta secca. La bevibilità è immediatae appagante, il palato è coerente econferma sicure tracce sapide checonducono al finale agrumato. Sosta suilieviti per 36 mesi",,Italy,Sans Année,Traditional/Classic method,Brut
2,0002760,,,,,,,,,,,,2018,2018,,Trento Brut 51151,DOC,Trento,Francesco Moser,Trentino,5,20-24,Chardonnay 100%,Gnocchetti di patate alla mammarosa,91,5,91,nd,nd,,,Bianco spumante,Sparkling White,12.5,30,6+30,acciaio/botte+sur lie,steel/oak+sur lie,"Giallo paglierino delicato, dal perlageabbondante e fine. Il ventaglio olfattivo èvariegato: si apre con profumi di mela golden epompelmo, diventando poi floreale e fragrante;si susseguono cenni di fiori freschi e erbe,fruttabianca polposa, fine pasticceria. Di ottimoimpatto la fase gustativa, fresca e dinamica,sempre impeccabile nella misura e nellecomponenti, e dotata di aristocratica sapidità.Lungo e avvolgente il finale, che richiama altrisorsi. Riposa per 33 mesi sui lieviti",,Italy,Sans Année,Traditional/Classic method,Brut
2,0002760,,,,,,,,,,,,2019,2019,,Trento Brut 51151,DOC,Trento,Francesco Moser,Trentino,4,25-29,Chardonnay 100%,nd,90,4,90,nd,nd,,,Bianco spumante,Sparkling White,12.5,53,6+30,acciaio/botte+sur lie,steel/oak+sur lie,"Colore paglierino tenue; il raffinato perlageinanella sottili e persistenti successioni dibollicine. All'olfatto emergono sfumatureminerali; a seguire mela e crosta di pane,scorza di agrumi e un tocco di pasticceria.Sorso agile e snello; bevibilità immediata,incantevole e tonificante. La persistenza simantiene a lungo, grazie a una sapidità riccae decisa. Brut non millesimato, con passaggioin legno di una parte della massa. Matura suilieviti per 30 mesi",,Italy,Sans Année,Traditional/Classic method,Brut
2,0002760,,,,,,,,,,,,2020,2020,,Trento Brut 51151,DOC,Trento,Francesco Moser,Trentino,3,25-29,Chardonnay 100%,Vitello tonnato,88,3,88,nd,nd,,,Bianco spumante,Sparkling White,12.5,40,6+30,acciaio/botte+sur lie,steel/oak+sur lie,"Cristallina veste giallo paglierino con riflessiverdolini, ravvivata da un'effervescenza riccae persistente. | profumi sono giovanili erimandano ai fiori di pesco, al miele di acacia,a un fruttato di mela verde e pesca bianca,seguiti da sfumature di frutta secca e cremapasticciera. L'ingresso in bocca è morbido masferzato da una grande, vivida e lunga sapidità,Sosta sui lieviti per 30 mesi",,Italy,Sans Année,Traditional/Classic method,Brut
2,0002760,,,,,,,,,,,,2021,2021,,Trento Brut 51151,DOC,Trento,Francesco Moser,Trentino,3,25-29,Chardonnay 100%,Carne salada con scaglie di trentingrana,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,45,6+30,acciaio/botte+sur lie,steel/oak+sur lie,"Lucente giallo paglierino, impreziosito da finibollicine che formano una corona setosa. Nasofresco e di carattere; sfavillano profumi di melaverde, frutta esotica e cedro, per concluderesu toni di crosta di pane e pasticceria. Il sorsomostra gradevole freschezza e una marciasapida che invoglia la beva. Persistente finaledai ritorni agrumati. Riposa per 30 mesi suilieviti in bottiglia.",,Italy,Sans Année,Traditional/Classic method,Brut
2,0002760,,,,,,,,,,,,2022,2022,,Trento Brut 51151,DOC,Trento,Francesco Moser,Trentino,3,25-29,Chardonnay 100%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,40,6+30,acciaio/botte+sur lie,steel/oak+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0002760,,,,,,,,,,,,2023,2023,,Trento Brut 51151,DOC,Trento,Francesco Moser,Trentino,3,25-29,Chardonnay 100%,Petto d'anatra all'arancia,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,50,6+30,acciaio/botte+sur lie,steel/oak+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
1,0002760-1,5.35,30,1.11,36,,,,,,,3.4,,,,Trento Brut 51151,DOC,Trento,Francesco Moser,Trentino,3★-5★,25-29,Chardonnay 100%,Gnocchetti di patate alla mammarosa – Vitello tonnato – Carne salada con scaglie di trentingrana – Petto d'anatra all'arancia,87.9,3★-5★,87.9,nd,nd,,,Bianco spumante,Sparkling White,12.5,50k,6+30,acciaio/botte+sur lie,steel/oak+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0002759,,,,,,,,,,,,2018,2011,,Trento Brut Nature,DOC,Trento,Francesco Moser,Trentino,3,30-34,Chardonnay 100%,Filetto di branzino al cartoccio,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,4,6+60,acciaio+sur lie,steel+sur lie,"Fine grana delle bollicine nel manto paglierinotenue. Sussurri vegetali, frutta secca e delicatiricordi aromatici fanno da sfondo a un nasorigoroso, che piano si apre con slanci di pera ecioccolato bianco. Coerente il sorso, di grandefreschezza, che continua gradevolmenteaffilato grazie alla sapidità e alla chiusurasnella; persistenza duratura. Sosta sui lieviti per57 mesi",,Italy,Vintage,Traditional/Classic method,Pas Dosé
2,0002759,,,,,,,,,,,,2019,2012,,Trento Brut Nature,DOC,Trento,Francesco Moser,Trentino,3,35-39,Chardonnay 100%,Crema di cannellini e gamberi,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,5,6+60,acciaio+sur lie,steel+sur lie,"Paglierino di attraente effervescenzaBouquet intenso, con slanci intriganti di pescatabacchiera, biancospino, mazzetto di erbearomatiche e un fondo di crema al limone.Il gusto è vigoroso e pieno, teso dalla vivacesinergia tra mineralità e freschezza. ll finale ètenace e rigoroso: regala in chiusura deliziosiricordi di mela golden. In catasta sui lieviti per50 mesi",,Italy,Vintage,Traditional/Classic method,Pas Dosé
2,0002759,,,,,,,,,,,,2020,2013,,Trento Brut Nature,DOC,Trento,Francesco Moser,Trentino,3,35-39,Chardonnay 100%,Spaghettoni con triglie e finocchietto selvatico,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,6,6+60,acciaio+sur lie,steel+sur lie,"Giallo paglierino tenue, dal fitto e incessanteperlage. Bouquet di intrigante fragranza,connotato dalle sensazioni di salvia, timo emela renetta che arricchiscono la tavolozza‘odorosa. Al palato regala freschezza ebuona sapidità; finale minerale mediamentepersistente. Riposa sui lieviti per 60 mesi inbottiglia.",,Italy,Vintage,Traditional/Classic method,Pas Dosé
2,0002759,,,,,,,,,,,,2021,2014,,Trento Brut Nature,DOC,Trento,Francesco Moser,Trentino,3,35-39,Chardonnay 100%,Seppie alla griglia,87,3,87,nd,nd,,,Bianco spumante,Sparkling White,12.5,6,6+60,acciaio+sur lie,steel+sur lie,"Giallo paglierino splendente dal finissimoperlage. Sprigiona un vivido ventaglio olfattivodi limone e pompelmo, a cui si aggiungonocenni di mela golden, pesca gialla e susina,insieme a delicati sentori di cioccolato bianco,nocciola e pan brioche. All'assaggio appagacon vibrante freschezza,; il lungo finalerichiama le note agrumate percepite all'olfatto.Permanenza sui lieviti per 60 mesi.",,Italy,Vintage,Traditional/Classic method,Pas Dosé
2,0002759,,,,,,,,,,,,2022,2015,,Trento Brut Nature,DOC,Trento,Francesco Moser,Trentino,3,35-39,Chardonnay 100%,Gnocchetti ai frutti di mare,88,3,88,nd,nd,,,Bianco spumante,Sparkling White,12.5,5,6+60,acciaio+sur lie,steel+sur lie,"Luminoso giallo paglierino dalla lodevole effervescenza. Si an- nuncia con ginestra, susina e pesca bianca, presto arricchite da tratti di santoreggia. La bocca è affilata e al contempo equilibrata, giocata sulla marcata trama fresco-sapida che amplifica la pia- cevolezza di beva e il ricordo floreale. ",,Italy,Vintage,Traditional/Classic method,Pas Dosé
2,0002759,,,,,,,,,,,,2023,2016,,Trento Brut Nature,DOC,Trento,Francesco Moser,Trentino,3,34-38,Chardonnay 100%,Guazzetto di scampi,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,6,6+60,acciaio+sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Pas Dosé
1,0002759-1,2.03,11,0.32,10,,,,,,,3.0,,,,Trento Brut Nature,DOC,Trento,Francesco Moser,Trentino,3★,34-38,Chardonnay 100%,Filetto di branzino al cartoccio – Crema di cannellini e gamberi – Spaghettoni con triglie e finocchietto selvatico – Seppie alla griglia – Gnocchetti ai frutti di mare – Guazzetto di scampi,86.5,3★,86.5,nd,nd,,,Bianco spumante,Sparkling White,12.5,6k,6+60,acciaio+sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Pas Dosé
2,0006153,,,,,,,,,,,,2023,2015,,Trento Extra Brut Blanc De Noirs,DOC,Trento,Francesco Moser,Trentino,3,56-60,Chardonnay 100%,Scaloppa di vitello con asparagi trifolati,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,4,42,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Extra Brut
1,0006153-1,0.34,2,0.03,1,,,,,,,3.0,NEW,,,Trento Extra Brut Blanc De Noirs,DOC,Trento,Francesco Moser,Trentino,3★,56-60,Chardonnay 100%,Scaloppa di vitello con asparagi trifolati,86.0,3★,86.0,nd,nd,,,Bianco spumante,Sparkling White,12.5,4k,42,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Extra Brut
2,0006160,,,,,,,,,,,,2023,2023,,Trento Extra Brut Reiff,DOC,Trento,Furletti Gabriele,Trentino,3,23-27,Chardonnay 100%,Tagliatelle al ragù,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,13,4,42,sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Extra Brut
1,0006160-1,0.34,2,0.08,2,,,,,,,3.0,NEW,,,Trento Extra Brut Reiff,DOC,Trento,Furletti Gabriele,Trentino,3★,23-27,Chardonnay 100%,Tagliatelle al ragù,86.0,3★,86.0,nd,nd,,,Bianco spumante,Sparkling White,13,4k,42,sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Extra Brut
2,0002831,,,,,,,,,,,,2018,2018,,Trento Brut Siris Gaierhof,DOC,Trento,Gaierhof Maso Poli,Trentino,3,20-24,Chardonnay 100%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,8,-,-,-,,,Italy,Vintage,Traditional/Classic method,Brut
2,0002831,,,,,,,,,,,,2019,2019,,Trento Brut Siris Gaierhof,DOC,Trento,Gaierhof Maso Poli,Trentino,3,15-19,Chardonnay 100%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,10,-,-,-,,,Italy,Vintage,Traditional/Classic method,Brut
2,0002831,,,,,,,,,,,,2020,2020,,Trento Brut Siris Gaierhof,DOC,Trento,Gaierhof Maso Poli,Trentino,3,15-19,Chardonnay 100%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,10,-,-,-,,,Italy,Vintage,Traditional/Classic method,Brut
2,0002831,,,,,,,,,,,,2023,2023,,Trento Brut Siris Gaierhof,DOC,Trento,Gaierhof Maso Poli,Trentino,3,14-18,Chardonnay 100%,Frittura di calamari gamberi e zucchine,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,20,-,-,-,,,Italy,Vintage,Traditional/Classic method,Brut
1,0002831-1,1.35,8,0.47,15,,,,,,,3.0,,,,Trento Brut Siris Gaierhof,DOC,Trento,Gaierhof Maso Poli,Trentino,3★,14-18,Chardonnay 100%,Frittura di calamari gamberi e zucchine,86.0,3★,86.0,nd,nd,,,Bianco spumante,Sparkling White,12.5,20k,-,-,-,,,Italy,Vintage,Traditional/Classic method,Brut
2,0002751,,,,,,,,,,,,2017,2010,Riserva,Trento Riserva Brut Maso Poli,DOC,Trento,Gaierhof Maso Poli,Trentino,4,25-29,Chardonnay 80% – Pinot nero 20%,Ostriche gratin,89,4,89,nd,nd,,,Bianco spumante,Sparkling White,12.5,3,50,sur lie,steel+sur lie,"L'ultimo nato a Maso Poli si presentacon effervescenza radiosa in un mantopaglierino. Sbuffi di cipria annuncianoun ventaglio fragrante di pane, melarenetta, pompelmo rosa e fiori digelsomino. Sullo sfondo scia di speziedolci e tocchi minerali. Sorso esemplareper freschezza ed eleganza. L'aperturaaffilata lascia il passo a una morbidezzaavvolgente. Nel finale torna sottile esapido. Riposa sui lieviti per 50 mesi.",,Italy,Vintage,Traditional/Classic method,Brut
2,0002751,,,,,,,,,,,,2018,2011,Riserva,Trento Riserva Brut Maso Poli,DOC,Trento,Gaierhof Maso Poli,Trentino,3,25-29,Chardonnay 80% – Pinot nero 20%,Pasta e fagioli con gamberetti,88,3,88,nd,nd,,,Bianco spumante,Sparkling White,12.5,3,50,sur lie,steel+sur lie,"Giallo paglierino delicato, con perlage vivo eduraturo. Tavolozza olfattiva intensa, giocatasulla fragranza del pane appena sfornato econ tocchi floreali, mela golden e cioccolatobianco. Il guizzo dell'effervescenza inizialelascia spazio a una gradita cremosità. La lungapersistenza sapida richiama il piacere di unaltro calice. Matura sui lieviti per 50 mesi.",,Italy,Vintage,Traditional/Classic method,Brut
2,0002751,,,,,,,,,,,,2019,2012,Riserva,Trento Riserva Brut Maso Poli,DOC,Trento,Gaierhof Maso Poli,Trentino,3,30-34,Chardonnay 80% – Pinot nero 20%,Polenta e tosela fusa,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,4,60,sur lie,steel+sur lie,"Color giallo paglierino con riflessi dorati edeffervescenza viva e dinamica. L'aperturaall'olfatto è giocata in primis sull’eleganza dellesfumature floreali, per poi comprendere melarenetta, frutta esotica, albicocche sciroppatee acqua di cedro. Completano il quadro slancidi vaniglia e delicata mineralità. Il sorso èsubito fragrante e convincente. Si fa morbido eavvolgente nella progressione gustativa, fino aesprimere un finale saporito e duraturo. Maturasui lieviti per 5 anni.",,Italy,Vintage,Traditional/Classic method,Brut
2,0002751,,,,,,,,,,,,2020,2013,Riserva,Trento Riserva Brut Maso Poli,DOC,Trento,Gaierhof Maso Poli,Trentino,3,40-44,Chardonnay 80% – Pinot nero 20%,Canederli agli spinaci,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,4,60,sur lie,steel+sur lie,"Giallo paglierino dal perlage minuto e duraturo.Si apre all'olfatto con un bouquet di fioribianchi, per poi spostarsi su sensazioni dimela renetta, pesca bianca e ananas, conun accenno di noce moscata. All'assaggio,l'ingresso delle bollicine dona un vibrantepizzicore, esaltando corpo e sapidità, per poitrovare equilibrio nel finale. Sosta per 60 mesisui lieviti in bottiglia.",,Italy,Vintage,Traditional/Classic method,Brut
2,0002751,,,,,,,,,,,,2021,2014,Riserva,Trento Riserva Brut Maso Poli,DOC,Trento,Gaierhof Maso Poli,Trentino,3,40-44,Chardonnay 80% – Pinot nero 20%,Paccheri con ragù di rana pescatrice,87,3,87,nd,nd,,,Bianco spumante,Sparkling White,12.5,4,60,sur lie,steel+sur lie,"Giallo paglierino dorato, dal perlage fine econtinuo. Emergono all'olfatto fiori bianchi,mela e agrumi, con un susseguirsi di fragrantinote di dolci da forno. Al sorso la strutturadecisa, esaltata da una vibrante bollicina,appaga il palato fino al sapido finale con ritornidi pasticceria. Affina per 60 mesi sui lieviti inbottiglia.",,Italy,Vintage,Traditional/Classic method,Brut
2,0002751,,,,,,,,,,,,2022,2015,Riserva,Trento Riserva Brut Maso Poli,DOC,Trento,Gaierhof Maso Poli,Trentino,3,40-44,Chardonnay 80% – Pinot nero 20%,nd,88,3,88,nd,nd,,,Bianco spumante,Sparkling White,12.5,4,60,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
2,0002751,,,,,,,,,,,,2023,2016,Riserva,Trento Riserva Brut Maso Poli,DOC,Trento,Gaierhof Maso Poli,Trentino,3,27-31,Chardonnay 80% – Pinot nero 20%,Orata all'acqua pazza,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,4,60,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
1,0002751-1,3.03,17,0.58,19,,,,,,,3.1,,,Riserva,Trento Riserva Brut Maso Poli,DOC,Trento,Gaierhof Maso Poli,Trentino,3★-4★,27-31,Chardonnay 80% – Pinot nero 20%,Pasta e fagioli con gamberetti – Polenta e tosela fusa – Canederli agli spinaci – Paccheri con ragù di rana pescatrice – Orata all'acqua pazza,87.1,3★-4★,87.1,nd,nd,,,Bianco spumante,Sparkling White,12.5,4k,60,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
2,0002803,,,,,,,,,,,,,2015,Riserva,Trento Riserva Brut Siris Gaierhof,DOC,Trento,Gaierhof Maso Poli,Trentino,2,15-19,Chardonnay 100%,nd,82,2,82,nd,nd,,,Bianco spumante,Sparkling White,12.5,12,-,-,-,,,Italy,Vintage,Traditional/Classic method,Brut
1,0002803-1,0.12,1,0.04,1,,,,,,,2.0,,,Riserva,Trento Riserva Brut Siris Gaierhof,DOC,Trento,Gaierhof Maso Poli,Trentino,2★,15-19,Chardonnay 100%,nd,82.0,2★,82.0,nd,nd,,,Bianco spumante,Sparkling White,12.5,12k,-,-,-,,,Italy,Vintage,Traditional/Classic method,Brut
2,0002821,,,,,,,,,,,,,2010,,Trento Brut,DOC,Trento,Giorgio Zeni,Trentino,3,20-24,Chardonnay 100%,Cappellacci ripieni ai formaggi,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,13,4,48,sur lie,steel+sur lie,"Paglierino brillante con catenelleincessanti. Gradevoli richiami di pera ebanana compongono il variegato quadrecolfattivo, insieme a fragranti cenni dicrosta di pane e a una scia minerale.In bocca fresche note in entrata, corposnello, di buona avvolgenza e decisasapidità. Agrumi e nocciola in chiusuraSui lieviti per 19 mesi.Paglierino lucente e dal perlageincessante. Al naso l'eleganza è subitoevidente, e si manifesta in profumi dimela golden e biancospino su unosfondo agrumato. In bocca la bevibilitàè immediata grazie alla viva freschezzae alla sapidità, arricchita dagli oltre 30mesi sui lieviti che donano lunghezza efinale tostato.Paglierino brillante e luminoso solcatoda un perlage vivace e minutoSfumature floreali introducono notedi composta di pere, fiori di tiglioe macedonia di frutta esotica. Iltocco vanigliato è delicato e avvolgesenza coprire il richiamo minerale.Un'effervescenza vivace richiamafreschezza al palato, mitigata via viadalla cremosità in crescendo. Chiudecon un bel tocco sapido. Sui lieviti per 48mesi",,Italy,Vintage,Traditional/Classic method,Brut
2,0002821,,,,,,,,,,,,,2013,,Trento Brut,DOC,Trento,Giorgio Zeni,Trentino,3,20-24,Chardonnay 100%,Baccalà arrosto,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,13,4,60,sur lie,steel+sur lie,"Paglierino dalle sfumature dorate, con vivacibollicine. Il profumo è intenso e diretto su notedi pompelmo che lasciano spazio a sentori dicrosta di pane. Sorso vibrante, di buona acidità,con retrogusto di mela e nocciola nel finale.Sosta sui lieviti per 60 mesi.",,Italy,Vintage,Traditional/Classic method,Brut
1,0002821-1,0.68,4,0.17,6,,,,,,,3.0,,,,Trento Brut,DOC,Trento,Giorgio Zeni,Trentino,3★,20-24,Chardonnay 100%,Cappellacci ripieni ai formaggi – Baccalà arrosto,86.0,3★,86.0,nd,nd,,,Bianco spumante,Sparkling White,13,4k,60,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
2,0002777,,,,,,,,,,,,,2015,,Trento Brut Altilia,DOC,Trento,Le Vide,Trentino,3,20-24,Chardonnay 100%,Frittura di paranza agli agrumi,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,15,48,sur lie,steel+sur lie,"Un perlage fine e persistente dà movimentoal brillante giallo paglierino chiaro. Al nasointensi sentori di robinia, tiglio, rosa bianca emelissa anticipano sfumature fruttate, di pescatabacchiera e mela renetta, per poi evolvere inuna lieve tostatura e bignè alla crema. Sorsoappagante, dalla cremosità avvincente e benequilibrata verve acido-sapida. Persistente ilfinale scandito dai richiami balsamici. Riposasui lieviti in bottiglia per 48 mesi.",,Italy,Vintage,Traditional/Classic method,Brut
1,0002777-1,0.34,2,0.09,3,,,,,,,3.0,,,,Trento Brut Altilia,DOC,Trento,Le Vide,Trentino,3★,20-24,Chardonnay 100%,Frittura di paranza agli agrumi,86.0,3★,86.0,nd,nd,,,Bianco spumante,Sparkling White,12.5,15k,48,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
2,0002810,,,,,,,,,,,,,2015,,Trento Extra Brut,DOC,Trento,Le Vide,Trentino,3,20-24,Chardonnay 100%,Tagliolini al persico reale,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,7,30,sur lie,steel+sur lie,"Giallo paglierino luminoso dal fine perlage.Ingresso olfattivo delicatamente fragrante dipane fresco, mela golden e sentori di erbe dimontagna e cipria. In bocca l'ingresso è unottimo connubio tra freschezza e sapidità,con una morbida cremosità ad armonizzarele sensazioni. Chiusura garbata e di buonapersistenza. Rimane sui lieviti in bottiglia per 30mesi",,Italy,Vintage,Traditional/Classic method,Extra Brut
1,0002810-1,0.34,2,0.09,3,,,,,,,3.0,,,,Trento Extra Brut,DOC,Trento,Le Vide,Trentino,3★,20-24,Chardonnay 100%,Tagliolini al persico reale,86.0,3★,86.0,nd,nd,,,Bianco spumante,Sparkling White,12.5,7k,30,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Extra Brut
2,0002863,,,,,,,,,,,,,2013,,Trento Brut,DOC,Trento,Letrari,Trentino,3,15-19,Chardonnay 85% – Pinot nero 15%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,20,-,-,-,,,Italy,Vintage,Traditional/Classic method,Brut
1,0002863-1,0.34,2,0.11,4,,,,,,,3.0,,,,Trento Brut,DOC,Trento,Letrari,Trentino,3★,15-19,Chardonnay 85% – Pinot nero 15%,nd,86.0,3★,86.0,nd,nd,,,Bianco spumante,Sparkling White,12.5,20k,-,-,-,,,Italy,Vintage,Traditional/Classic method,Brut
2,0002781,,,,,,,,,,,,2018,2018,,Trento Brut Cuvee Blanche,DOC,Trento,Letrari,Trentino,3,15-19,Chardonnay 100%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,15,-,-,-,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0002781,,,,,,,,,,,,2019,2019,,Trento Brut Cuvee Blanche,DOC,Trento,Letrari,Trentino,3,15-19,Chardonnay 100%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,20,-,-,-,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0002781,,,,,,,,,,,,2020,2020,,Trento Brut Cuvee Blanche,DOC,Trento,Letrari,Trentino,3,15-19,Chardonnay 100%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,20,-,-,-,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0002781,,,,,,,,,,,,2021,2021,,Trento Brut Cuvee Blanche,DOC,Trento,Letrari,Trentino,3,15-19,Chardonnay 100%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,30,-,-,-,,,Italy,Sans Année,Traditional/Classic method,Brut
1,0002781-1,1.35,8,0.45,15,,,,,,,3.0,,,,Trento Brut Cuvee Blanche,DOC,Trento,Letrari,Trentino,3★,15-19,Chardonnay 100%,nd,86.0,3★,86.0,nd,nd,,,Bianco spumante,Sparkling White,12.5,15k-30k,-,-,-,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0002782,,,,,,,,,,,,2017,2013,,Trento Dosaggio Zero,DOC,Trento,Letrari,Trentino,3,20-24,Chardonnay 80% – Pinot nero 20%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,6,-,-,-,,,Italy,Vintage,Traditional/Classic method,Pas Dosé
2,0002782,,,,,,,,,,,,2019,2015,,Trento Dosaggio Zero,DOC,Trento,Letrari,Trentino,3,20-24,Chardonnay 80% – Pinot nero 20%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,7,-,-,-,,,Italy,Vintage,Traditional/Classic method,Pas Dosé
2,0002782,,,,,,,,,,,,2020,2016,,Trento Dosaggio Zero,DOC,Trento,Letrari,Trentino,3,25-29,Chardonnay 80% – Pinot nero 20%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,7,-,-,-,,,Italy,Vintage,Traditional/Classic method,Pas Dosé
2,0002782,,,,,,,,,,,,2021,2017,,Trento Dosaggio Zero,DOC,Trento,Letrari,Trentino,3,25-29,Chardonnay 80% – Pinot nero 20%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,9,-,-,-,,,Italy,Vintage,Traditional/Classic method,Pas Dosé
2,0002782,,,,,,,,,,,,2023,2019,,Trento Dosaggio Zero,DOC,Trento,Letrari,Trentino,3,27-31,Chardonnay 80% – Pinot nero 20%,Gnocchi alla romana,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,10,-,-,-,,,Italy,Vintage,Traditional/Classic method,Pas Dosé
1,0002782-1,1.69,9,0.33,11,,,,,,,3.0,,,,Trento Dosaggio Zero,DOC,Trento,Letrari,Trentino,3★,27-31,Chardonnay 80% – Pinot nero 20%,Gnocchi alla romana,86.0,3★,86.0,nd,nd,,,Bianco spumante,Sparkling White,12.5,10k,-,-,-,,,Italy,Vintage,Traditional/Classic method,Pas Dosé
2,0002754,,,,,,,,,,,,,2010,Riserva,Trento Riserva Brut,DOC,Trento,Letrari,Trentino,5,30-34,Chardonnay 60% – Pinot nero 40%,Trancetti di aragosta in salsa all'arancia,91,5,91,nd,nd,,,Bianco spumante,Sparkling White,12.5,20,6+60,acciaio+sur lie,steel+sur lie,"Paglierino brillante con perlage fittoe duraturo. L'olfatto è raffinato ecomplesso: intrecci floreali e macedoniadi frutta esotica, con prevalenza diananas, si alternano a tocchi di erbearomatiche e fresche fragranze dipane. Sullo sfondo una pasticceria maiinvadente. Molto elegante al sorso, simantiene ricco e avvolgente fino allachiusura gradevolmente sapida. Ottimala persistenza. Riposa in bottiglia suilieviti per 5 anni",,Italy,Vintage,Traditional/Classic method,Brut
