Entry,0005972,OLDRS,RS,RAWQP,QP,RS2,RAWQP2,QP2,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Tasting,Notes,Country,VintageNV,Method,Sweetness
1,0001157-1,8.64,48,0.72,27,48,0.72,27,,0.00,,4.0,,,Parafada,Barolo Parafada,DOCG,Barolo,Massolino Vigna Rionda,Piemonte,3★-5★,65-69,Nebbiolo 100%,Costolette d'agnello – Tagliata di manzo alle erbe – Filetto di kobe  – Filetto in crosta,na,,na,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,5k-6k,5+30,acciaio+botte grande,steel+big oak,,Prima annata 1990,Italy,,,
2,0001159,,,,,,,,,,,,,2012,Parussi,Barolo Parussi,DOCG,Barolo,Massolino Vigna Rionda,Piemonte,4,45-49,Nebbiolo 100%,Tournedos alla Rossini,89,,89,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,5k,5+30,acciaio+botte,steel+oak,"Mai così buono come quest'anno. Un Parussi, dal comune di Castiglione Falletto, sorprendente per eleganza Scuro nel colore granato, si propone con un profilo olfattivo molto intenso, copioso di note fruttate di fragola macerata e mora, confetture, pesca, lampone ed erbe officinali, poi ancora fieno, rosa e liquirizia. Note pure e nobili, appaganti. Al gusto non manca di prestanza e morbidezza, è finemente tannico, succoso e sapido nella persistenza. Per 2 anni in botti grandi di Slavonia. ",,Italy,,,
2,0001159,,,,,,,,,,,,,2013,Parussi,Barolo Parussi,DOCG,Barolo,Massolino Vigna Rionda,Piemonte,4,50-54,Nebbiolo 100%,nd,89,,89,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,4k,5+30,acciaio+botte,steel+oak,,,Italy,,,
2,0001159,,,,,,,,,,,,,2015,Parussi,Barolo Parussi,DOCG,Barolo,Massolino Vigna Rionda,Piemonte,3,55-59,Nebbiolo 100%,nd,87,,87,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,7k,5+30,acciaio+botte,steel+oak,,,Italy,,,
2,0001159,,,,,,,,,,,,,2016,Parussi,Barolo Parussi,DOCG,Barolo,Massolino Vigna Rionda,Piemonte,4,60-64,Nebbiolo 100%,nd,90,,90,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,15,7k,5+30,acciaio+botte,steel+oak,,,Italy,,,
2,0001159,,,,,,,,,,,,,2017,Parussi,Barolo Parussi,DOCG,Barolo,Massolino Vigna Rionda,Piemonte,4,65-69,Nebbiolo 100%,nd,90,,90,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,7k,5+30,acciaio+botte,steel+oak,,,Italy,,,
1,0001159-1,4.34,24,0.36,14,24,0.36,14,,0.00,,3.8,,,Parussi,Barolo Parussi,DOCG,Barolo,Massolino Vigna Rionda,Piemonte,3★-4★,65-69,Nebbiolo 100%,Tournedos alla Rossini,na,,na,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,4k-7k,5+30,acciaio+botte,steel+oak,,,Italy,,,
2,0001158,,,,,,,,,,,,2017,2010,Vignarionda – Riserva ,Barolo Vignarionda Riserva ,DOCG,Barolo,Massolino Vigna Rionda,Piemonte,5,85-89,Nebbiolo 100%,Finanziera,95,,95,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,7k,42,botte grande,big oak,"Edizione 2010 formidabile. È un vino integro, profumato, austero: un super Barolo. Molto scuro nella veste granato, si presenta con naso di spezie e fiori appassiti, di pepe, liquirizia, chiodi di garofano, violetta, poi si allarga e libera note piccanti di menta, tabacco, infine tanta frutta, mirtillo, mora, marasca e confettura. Un naso straordinario in sostanza e qualità. Al gusto conferma l'eccellenza con volume e struttura notevoli, freschezza e fini tannini, morbidezza e lunghezza fruttata. Grande annata e grande vigna, un capolavoro Matura per 42 mesi in botti grandi di Slavonia ",,Italy,,,
2,0001158,,,,,,,,,,,,2018,2011,Vignarionda – Riserva ,Barolo Vignarionda Riserva ,DOCG,Barolo,Massolino Vigna Rionda,Piemonte,5,85-89,Nebbiolo 100%,Tagliata di manzo al rosmarino,93,,93,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,8k,42,botte grande,big oak,"Vino che mai si smentisce. Ha profumi nobili fatti di speziatura e florealità, poi frutta, croccante, densa, meravigliosa  A rosa appassita e viola si uniscono cenni di tabacco dolce e menta, liquirizia, cuoio, poi fragola e ciliegia, Mmora e confetture: un naso di gran volume, intenso e ampio. Al gusto stessa matrice e ugual valore: è un Vigna Rionda di livello, potente, morbido, molto gustoso nel finale e con tannini levigati. Riposa in botti di rovere di Slavonia da 42 ettolitri ",,Italy,,,
2,0001158,,,,,,,,,,,,2019,2012,Vignarionda – Riserva ,Barolo Vignarionda Riserva ,DOCG,Barolo,Massolino Vigna Rionda,Piemonte,5,95-99,Nebbiolo 100%,Filetto in crosta e salsa foie gras,94,,94,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,8k,42,botte grande,big oak,"Granato vivido. Gode di un naso spettacolare, dai toni nobili di fiori appassiti e piccole spezie, poi frutta rossa e confetture: violetta e rosa, bacche e foglie secche, liquirizia, pepe e noce moscata. In bocca conquista con la sua trama di ribes, fragola e ciliegia fresca. Non manca di vigore e potenza: grintoso nella struttura e nei tannini, lascia una lunga e fruttata permanenza. Vinificazione in acciaio e riposo per 42 mesi in grandi botti di Slavonia ",,Italy,,,
2,0001158,,,,,,,,,,,,2020,2013,Vignarionda – Riserva ,Barolo Vignarionda Riserva ,DOCG,Barolo,Massolino Vigna Rionda,Piemonte,5,100-124,Nebbiolo 100%,Piccione in due cotture,93,,93,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,12k,42,botte grande,big oak,"Austero nei tratti olfattivi, si apre con timidezza, proponendosi floreale e fruttato, con ciliegia, fragola macerata e lampone in confettura; poi emergono menta e liquirizia, confetture, tabacco. AI palato mostra i muscoli e sprigiona tutta l'energia del territorio, con i suoi fitti tannini e il suo sapore, fruttato e duraturo. Fermenta in acciaio con lunga macerazione, poi sosta in botti grandi per 42 mesi ",,Italy,,,
2,0001158,,,,,,,,,,,,2021,2014,Vignarionda – Riserva ,Barolo Vignarionda Riserva ,DOCG,Barolo,Massolino Vigna Rionda,Piemonte,5,100-124,Nebbiolo 100%,Guanciale di bue brasato alle verdure,93,,93,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,8k,42,botte grande,big oak,"Granato classico. Abbondanti sensazioni floreali e fruttate e rintocchi di spezie fini: lampone e ciliegia, petali di rosa, violetta e iris, poi talco, menta e purissima fragola. Assaggio imponente e deciso: ha corpo, energia e tannini, ma anche equilibrio e sapore, con persistenza pulita. La consueta eleganza del Margheria dei Massolino. Dal 2028. In botti grandi per 30 mesi. ",,Italy,,,
2,0001158,,,,,,,,,,,,2022,2015,Vignarionda – Riserva ,Barolo Vignarionda Riserva ,DOCG,Barolo,Massolino Vigna Rionda,Piemonte,5,100-124,Nebbiolo 100%,Spezzatino di cervo ,94,,94,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,8k,42,botte grande,big oak,"Torrefatto, importante: naso di cacao e liquirizia, frutta scura, mora, menta, erbe officinali e confetture. Bocca prestante, vigo- rosa, con tannini presenti ma sfumati. Una Rionda da maturare bene. Dal 2030.",,Italy,,,
1,0001158-1,17.89,100,0.89,34,100,0.89,34,,0.00,,5.0,,,Vignarionda – Riserva ,Barolo Vignarionda Riserva ,DOCG,Barolo,Massolino Vigna Rionda,Piemonte,5★,100-124,Nebbiolo 100%,Finanziera – Tagliata di manzo al rosmarino – Filetto in crosta e salsa foie gras – Piccione in due cotture – Guanciale di bue brasato alle verdure – Spezzatino di cervo ,na,,na,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,8k-12k,42,botte grande,big oak,,,Italy,,,
2,0001167,,,,,,,,,,,,,2015,,Barolo,DOCG,Barolo,Mauro Molino,Piemonte,3,30-34,Nebbiolo 100%,Stracotto al Nebbiolo,86,,86,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,45k,18,botte,oak,"Bel granato. Tutto è al posto giusto:  i piccoli frutti, la sequenza di pepe, ginepro e noce moscata, il petalo di violetta stropicciato, la sensazione calda di terra buona. Al palato ha forza ed equilibrio, semplicità (che non vuol dire facilità) e vigore tannico, un lungo finale con tratti di liquirizia e radice. Macerazione sulle bucce per 12 giorni, riposa poi per 24 mesi in botti di rovere francese da 52 ettolitri e per un anno in bottiglia. ",,Italy,,,
2,0001167,,,,,,,,,,,,,2016,,Barolo,DOCG,Barolo,Mauro Molino,Piemonte,3,30-34,Nebbiolo 100%,nd,86,,86,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,45k,18,botte,oak,,,Italy,,,
2,0001167,,,,,,,,,,,,,2017,,Barolo,DOCG,Barolo,Mauro Molino,Piemonte,3,40-44,Nebbiolo 100%,nd,87,,87,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,45k,18,botte,oak,,,Italy,,,
1,0001167-1,1.02,6,0.14,5,6,0.14,5,,0.00,,3.0,,,0,Barolo,DOCG,Barolo,Mauro Molino,Piemonte,3★,40-44,Nebbiolo 100%,Stracotto al Nebbiolo,na,,na,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,45k,18,botte,oak,,,Italy,,,
2,0001168,,,,,,,,,,,,,2014,Bricco Luciani,Barolo Bricco Luciani,DOCG,Barolo,Mauro Molino,Piemonte,4,40-44,Nebbiolo 100%,Fagiano al Marsala,89,,89,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,13.5,4k,18,botte,oak,"Granato antico. Superate le eleganti tracce di elevazione, declinate su sensazioni di tabacco prezioso e ben integrato, si arriva al nocciolo fruttato lamorrese, la mora, per poi scivolare in un prezioso ambiente balsamico fatto di conifera ed eucalipto. Al palato si resta impressionati dall'imponente estrazione, che rende il sorso voluminoso, tannico e molto lungo. Matura per un paio d'anni in barrique ",,Italy,,,
2,0001168,,,,,,,,,,,,,2016,Bricco Luciani,Barolo Bricco Luciani,DOCG,Barolo,Mauro Molino,Piemonte,4,40-44,Nebbiolo 100%,Finanziera,89,,89,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,4k,18,botte,oak,"Granato classico. Questo naso ha  tutto per piacere: una coltre fruttata inesausta, che trova il baricentro in  un espansivo profumo di lampone, un'elegante presenza speziata (noce moscata, chiodi di garofano, cannella), una raffinata sensazione di tostatura (cacao, tabacco), fino a un orizzonte balsamico e floreale. Al palato è moderno e accogliente, scorre fruttato, caldo e privo di vere asperità tanniche, se non quel rilievo alla fine del sorso, per rendere vibrante e gustoso il finale. Già pronto, ma può dare molto di più. Per 24 mesi in rovere francese ",,Italy,,,
2,0001168,,,,,,,,,,,,,2017,Bricco Luciani,Barolo Bricco Luciani,DOCG,Barolo,Mauro Molino,Piemonte,3,50-54,Nebbiolo 100%,nd,86,,86,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,4k,18,botte,oak,,,Italy,,,
1,0001168-1,2.34,13,0.25,9,13,0.25,9,,0.00,,3.7,,,Bricco Luciani,Barolo Bricco Luciani,DOCG,Barolo,Mauro Molino,Piemonte,3★-4★,50-54,Nebbiolo 100%,Fagiano al Marsala – Finanziera,na,,na,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,4k,18,botte,oak,,,Italy,,,
2,0001165,,,,,,,,,,,,,2014,Conca,Barolo Conca,DOCG,Barolo,Mauro Molino,Piemonte,3,65-69,Nebbiolo 100%,Bigoli al ragù di cinghiale,86,,86,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,13.5,3k,18,botte,oak,"Prodotto sin dalla fondazione dell'azienda, negli anni Ottanta della rivoluzione del Barolo, è d'un ineccepibile granato e si distingue dagli altri due  cru per un'essenza olfattiva ferrigna e  di foglie pestate, su cui si innestano i consueti tratti di lampone macerato e tabacco. Una lieve severità tannica, che all'inizio fa pensare a giovani Nebbiolo da terreni elveziani, più scuri e strutturati, non riesce a celare la gran massa strutturale né il potenziale gustativo. In barrique per 2 anni ",,Italy,,,
2,0001165,,,,,,,,,,,,,2016,Conca,Barolo Conca,DOCG,Barolo,Mauro Molino,Piemonte,3,65-69,Nebbiolo 100%,Filetto di vitello ai porcini,87,,87,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,3k,18,botte,oak,"Granato. Dopo un inizio terragno- ferrigno, ecco sensazioni di confettura di piccoli frutti, viola appassente, liquirizia, china, corteccia. Palato ampio e sincero, caldo, di raffinata qualità tannica; non vuole ostentare strapoteri strutturali, ma la persistenza è tanta e fine e lascia un'impressione di eleganza contemporanea. In barrique per 18 mesi ",,Italy,,,
2,0001165,,,,,,,,,,,,,2017,Conca,Barolo Conca,DOCG,Barolo,Mauro Molino,Piemonte,4,95-99,Nebbiolo 100%,Capriolo ai mirtilli,89,,89,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,3k,18,botte,oak,"Granato. Nebbioleggia sereno e virtuoso, liberando atemporali profumi di viola secca e fragolina arricchiti da sensazioni balsa- miche, in un contesto leggiadro, fascinoso, mai severo. La strut- tura gustativa s'impone per massa fruttata e vigore tannico, con persistenza appena amarognola.",,Italy,,,
1,0001165-1,1.68,9,0.10,4,9,0.10,4,,0.00,,3.3,,,Conca,Barolo Conca,DOCG,Barolo,Mauro Molino,Piemonte,3★-4★,95-99,Nebbiolo 100%,Bigoli al ragù di cinghiale – Filetto di vitello ai porcini – Capriolo ai mirtilli,na,,na,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,3k,18,botte,oak,,,Italy,,,
2,0001169,,,,,,,,,,,,,2012,Gallinotto,Barolo Gallinotto,DOCG,Barolo,Mauro Molino,Piemonte,2,30-34,Nebbiolo 100%,Coda brasata,84,,84,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,9k,18,botte,oak,"Granato classico al colore, è un Gallinotto complesso ma molto classico nei profumi. Propone ciliegia, ribes, confetture, poi allarga a fiori passiti  e bacche, foglie secche e radice di liquirizia. Palato ben proporzionato  e solido, con tannini mordaci e buon finale. Vinificazione in acciaio e maturazione parte in barrique e parte in botte grande. Primo anno di produzione: 2001. ",,Italy,,,
2,0001169,,,,,,,,,,,,,2013,Gallinotto,Barolo Gallinotto,DOCG,Barolo,Mauro Molino,Piemonte,3,30-34,Nebbiolo 100%,Caronada,87,,87,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,10k,18,botte,oak,"Granato. Intenso di pepe, noce moscata, poi si succedono altre folate fruttate che s'alternano a sensazioni  di humus. Anche in questo caso, l'impatto strutturale è generoso, ampio e concentrato, con estrazione tannica di rilievo, che porta a una coda amaricante del lungo e coeso finale. In botti da 50 ettolitri per 18 mesi ",,Italy,,,
2,0001169,,,,,,,,,,,,,2015,Gallinotto,Barolo Gallinotto,DOCG,Barolo,Mauro Molino,Piemonte,4,35-39,Nebbiolo 100%,Tortelloni con fonduta e tartufo bianco,89,,89,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,9k,18,botte,oak,"Granato profondo. Profumi di viola nitidissimi costituiscono il preludio a  una successione leggiadra di sentori di lampone in confettura, humus e menta; sullo sfondo delicate note di elevazione. AI palato è caldo, espansivo e carnoso come ti aspetti da un vero Barolo di La Morra, dotato di una massa imponente e continua, persistente, di giudiziosa trama tannica. Macerazione per 10 giorni, fermentazione alcolica e malolattica in acciaio, quindi maturazione in botti di rovere francese da 24 ettolitri per 2 anni. ",,Italy,,,
2,0001169,,,,,,,,,,,,,2016,Gallinotto,Barolo Gallinotto,DOCG,Barolo,Mauro Molino,Piemonte,3,35-39,Nebbiolo 100%,nd,86,,86,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,9k,18,botte,oak,,,Italy,,,
2,0001169,,,,,,,,,,,,,2017,Gallinotto,Barolo Gallinotto,DOCG,Barolo,Mauro Molino,Piemonte,3,45-49,Nebbiolo 100%,nd,86,,86,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,9k,18,botte,oak,,,Italy,,,
1,0001169-1,2.13,12,0.25,10,12,0.25,10,,0.00,,3.0,,,Gallinotto,Barolo Gallinotto,DOCG,Barolo,Mauro Molino,Piemonte,2★-4★,45-49,Nebbiolo 100%,Coda brasata – Caronada – Tortelloni con fonduta e tartufo bianco,na,,na,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,9k-10k,18,botte,oak,,Prima annata 2001,Italy,,,
2,0001166,,,,,,,,,,,,,2012,La Serra,Barolo La Serra,DOCG,Barolo,Mauro Molino,Piemonte,3,45-49,Nebbiolo 100%,Agnello al forno con patate,86,,86,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,3k,24,botte piccola,small oak,"Granato scuro al colore, è un La Serra intensamente profumato, molto fruttato, aperto su note di ciliegia, frutta in confettura, lievi sentori speziati. Al gusto ha bocca austera e rigorosa. È dotato  di struttura, tannini rigorosi, buona lunghezza fruttata. Ottenuto da viti di quarant'anni, svolge la fermentazione alcolica in vasche di acciaio e matura per 24 mesi in barrique. Primo anno di produzione: 2010. ",,Italy,,,
2,0001166,,,,,,,,,,,,,2013,La Serra,Barolo La Serra,DOCG,Barolo,Mauro Molino,Piemonte,4,45-49,Nebbiolo 100%,Manzo in salsa al Porto,89,,89,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,3k,18,botte piccola,small oak,"Granato fitto. Le sensazioni di viola in pieno sfolgorio e quelle di sandalo e cacao lottano per prevalere. Soltanto dopo, attendendo, avanzano tratti rugginosi e infine una galassia di frutti rossi maturi, evoluti. Grande sorso, dotato di massa avvolgente, di tannini solidi ed estratti, con lunghi echi retrolfattivi in cui riemergono ricordi tostati. Non filtrato, riposa per 18 mesi in barrique francesi. ",,Italy,,,
2,0001166,,,,,,,,,,,,,2014,La Serra,Barolo La Serra,DOCG,Barolo,Mauro Molino,Piemonte,3,45-49,Nebbiolo 100%,Piccione alla ghiotta,86,,86,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,13.5,3k,18,botte piccola,small oak,"Il grand cru lamorrese: classico nella tonalità granato, d’intenso impatto mentolato all'olfatto, segnato da un proficuo dialogo fra cenni vegetali freschi e sensazioni di piccoli frutti, tendenti alla confettura, con sontuoso corteggio speziato e un ricordo di rabarbaro e china che va e ritorna Toni di evoluzione anche in bocca, nei tannini e più ancora nella coda fruttata. Sorprende per freschezza e dura a lungo. Riposa per 2 anni in barrique di rovere francese ",,Italy,,,
2,0001166,,,,,,,,,,,,,2016,La Serra,Barolo La Serra,DOCG,Barolo,Mauro Molino,Piemonte,3,45-49,Nebbiolo 100%,Brasato al Nebbiolo e cacao,87,,87,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,3k,18,botte piccola,small oak,"Granato. Esordio su toni salmastri,  con un tocco di grafite, poi l'eloquio nebbiolesco si allarga su toni di fragola macerata, menta, vegetali boschivi  Il trait d'union che lega naso e bocca  è la continua sensazione balsamica che percorre tutta la degustazione, dall'olfatto al retrogusto, passando per un palato ricco di estratto, potente, d'imperiosa persistenza. Matura per 18 mesi in barrique ",,Italy,,,
2,0001166,,,,,,,,,,,,,2017,La Serra,Barolo La Serra,DOCG,Barolo,Mauro Molino,Piemonte,3,65-69,Nebbiolo 100%,nd,87,,87,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,3k,18,botte piccola,small oak,,,Italy,,,
1,0001166-1,2.36,13,0.20,7,13,0.20,7,,0.00,,3.2,,,La Serra,Barolo La Serra,DOCG,Barolo,Mauro Molino,Piemonte,3★-4★,65-69,Nebbiolo 100%,Agnello al forno con patate – Manzo in salsa al Porto – Piccione alla ghiotta – Brasato al Nebbiolo e cacao,na,,na,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,3k,18-24 mesi in barrique,botte piccola,small oak,,,Italy,,,
2,0001308,,,,,,,,,,,,,2014,Cerretta,Barolo Cerretta,DOCG,Barolo,Mauro Sebaste,Piemonte,3,40-44,Nebbiolo 100%,Guancia di vitello,86,,86,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,6k,36,botte media,medium oak,"Colore rosso granato. All'olfatto  rivela florealità di viola appassita, ciliegia e lampone, sentori speziati  e delicatamente tostati. Il sorso è sostanzioso. Un fine tannino sostiene la beva, che termina su una precisa scia sapida. Riposa in botti da 400 litri per 36 mesi ",,Italy,,,
2,0001308,,,,,,,,,,,,,2015,Cerretta,Barolo Cerretta,DOCG,Barolo,Mauro Sebaste,Piemonte,3,55-59,Nebbiolo 100%,Lepre in salmì,87,,87,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,6k,36,botte media,medium oak,"Manto rosso granato scuro. Bouquet intenso e profondo; si percepiscono sentori di confettura di more e frutta scura, geranio, rosa appassita, china, bastoncino di liquirizia, pepe nero, legno, caffè e cioccolato amaro. In bocca è potente. Il primo impatto è dominato dal tannino giovane che lascia poi spazio a una calda avvolgenza. Sul finale ritorni di liquirizia e chiodi di garofano. Fermenta in acciaio e matura per 3 anni in tonneau da 400 litri. ",,Italy,,,
2,0001308,,,,,,,,,,,,,2016,Cerretta,Barolo Cerretta,DOCG,Barolo,Mauro Sebaste,Piemonte,4,55-59,Nebbiolo 100%,Cosciotto di agnello al rosmarino,89,,89,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,5k,36,botte media,medium oak,"Colore granato classico. All'olfatto, complesso e raffinato, emergono profumi di frutta in confettura, susine, violette, erbe officinali, eucalipto, liquirizia, sandalo, chiodi di garofano, pepe nero e cuoio. In bocca è intenso e leggiadro; il tannino è potente ma ben integrato. Il finale è lungo con ritorni di erbe e spezie. Matura per 36 mesi in tonneau da 400 litri ",,Italy,,,
2,0001308,,,,,,,,,,,,,2017,Cerretta,Barolo Cerretta,DOCG,Barolo,Mauro Sebaste,Piemonte,4,50-54,Nebbiolo 100%,Tagliata di wagyu,89,,89,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,2k,36,botte media,medium oak,"Granato scuro. Esprime sentori floreali di violetta e rosa rossa, uniti a profumi di mora, lampone, pesca, gelsi, menta, pepe, li- quirizia e tabacco dolce. L'ingresso in bocca è leggiadro, il tanni- no è elegante e lascia molto spazio alla freschezza. Lascia dietro di sè una lunga persistenza fruttata",,Italy,,,
1,0001308-1,2.68,15,0.29,11,15,0.29,11,,0.00,,3.5,,,Cerretta,Barolo Cerretta,DOCG,Barolo,Mauro Sebaste,Piemonte,4★,50-54,Nebbiolo 100%,Guancia di vitello – Lepre in salmì – Cosciotto di agnello al rosmarino – Tagliata di wagyu,na,,na,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,2k-6k,36,botte media,medium oak,,,Italy,,,
2,0001309,,,,,,,,,,,,,2011,Riserva,Barolo Riserva Ghe,DOCG,Barolo,Mauro Sebaste,Piemonte,3,65-69,Nebbiolo 100%,Agnellino al timo,87,,87,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,1k,36,botte,oak,"Manto granato luminoso. Al naso mostra complessità, con profumi di scorza d'arancia, sciroppo di lampone, liquirizia, violetta appassita, rabarbaro, vaniglia, cacao e tabacco dolce. In bocca è  ricco, ma dalla beva finissima. Il tannino è giovane e denso, senza perdere in eleganza. ll finale è lungo e gustoso. Fermenta in acciaio e matura per 36 mesi in botti da 400 litri ",,Italy,,,
2,0001309,,,,,,,,,,,,,2012,Riserva,Barolo Riserva Ghe,DOCG,Barolo,Mauro Sebaste,Piemonte,3,65-69,Nebbiolo 100%,Cervo con polenta,86,,86,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,1k,36,botte,oak,"Manto granato scuro. Al naso si percepiscono profumi di ciliegia sotto spirito, composta di amarene, susine, vaniglia, caramella di liquirizia, caffè e cacao. In bocca ha grande struttura: potente e caldo, con un tannino nobile e avvolgente. Il finale è lungo e balsamico. Matura per 3 anni in botti di rovere francese da 400 litri. ",,Italy,,,
2,0001309,,,,,,,,,,,,,2015,Riserva,Barolo Riserva Ghe,DOCG,Barolo,Mauro Sebaste,Piemonte,4,80-84,Nebbiolo 100%,nd,89,,89,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,15,1k,36,botte,oak,,,Italy,,,
1,0001309-1,1.68,9,0.11,4,9,0.11,4,,0.00,,3.3,,,Riserva,Barolo Riserva Ghe,DOCG,Barolo,Mauro Sebaste,Piemonte,3★-4★,80-84,Nebbiolo 100%,Agnellino al timo – Cervo con polenta,na,,na,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,15,1k,36,botte,oak,,,Italy,,,
2,0001310,,,,,,,,,,,,,2012,,Barolo Tresuri,DOCG,Barolo,Mauro Sebaste,Piemonte,3,25-29,Nebbiolo 100%,Straccetti di cervo al Barolo,86,,86,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,7k,36,botte grande,big oak,"Eleganti riflessi granato. Al naso presenta un raffinato còté floreale, con la rosa in evidenza. | frutti sono ciliegie sotto spirito e prugne, liquirizia e vaniglia, infine tabacco. Al gusto è moderno e  dal carattere deciso, con tannini fitti  e promettenti. Per 36 mesi in botti di rovere francese da 16 ettolitri. ",,Italy,,,
2,0001310,,,,,,,,,,,,,2013,,Barolo Tresuri,DOCG,Barolo,Mauro Sebaste,Piemonte,3,25-29,Nebbiolo 100%,Brasato al cacao,86,,86,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,10k,36,botte grande,big oak,"Rosso granato. Quadro articolato  e intenso, in cui si percepiscono accenni tostati di torroncino e caffè,  poi emergono tracce di more e susine sotto spirito, di fiori appassiti e spezie. In bocca è ricco e potente, con piacevole connubio tra acidità e sapidità. Buona la persistenza, con un finale delicatamente amaricante. Per 36 mesi in botte grande ",,Italy,,,
2,0001310,,,,,,,,,,,,,2015,,Barolo Tresuri,DOCG,Barolo,Mauro Sebaste,Piemonte,3,30-34,Nebbiolo 100%,Fiorentina alla brace,86,,86,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,10k,36,botte grande,big oak,"Colore granato denso con riflessi aranciati. Naso floreale, con riconoscimenti di viola e geranio; si arricchisce di sentori di confettura di prugna e lampone che si sviluppano  su uno sfondo balsamico e speziato  Al palato è caloroso, già dotato di  buona morbidezza e di un tannino ben integrato. Chiusura dai toni floreali. Riposa per 3 anni in rovere da 16 ettolitri ",,Italy,,,
2,0001310,,,,,,,,,,,,,2016,,Barolo Tresuri,DOCG,Barolo,Mauro Sebaste,Piemonte,3,30-34,Nebbiolo 100%,Arrosto della vena,87,,87,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,10k,36,botte grande,big oak,"Manto granato scuro. Al naso esprime sentori di ciliegie sotto spirito, amarene e pesche sciroppate, che si fondono con ricordi di geranio, liquirizia, polvere di caffè, legno, sandalo e cuoio. Il sorso è potente, tannico, con un epilogo speziato e leggermente amarognolo. Riposa per 36 mesi in botti da 16 ettolitri. ",,Italy,,,
2,0001310,,,,,,,,,,,,,2017,,Barolo Tresuri,DOCG,Barolo,Mauro Sebaste,Piemonte,3,30-34,Nebbiolo 100%,nd,87,,87,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,10k,36,botte grande,big oak,,,Italy,,,
